match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,Match Total Passes,opponent Match Total Passes,Match Completed Passes,opponent Match Completed Passes,Match Tackles,opponent Match Tackles,Match Attacks,opponent Match Attacks,Match Dangerous Attacks,opponent Match Dangerous Attacks,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Total Passes,opponent 1st half Total Passes,1st half Completed Passes,opponent 1st half Completed Passes,1st half Tackles,opponent 1st half Tackles,1st half Attacks,opponent 1st half Attacks,1st half Dangerous Attacks,opponent 1st half Dangerous Attacks,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,2nd half Total Passes,opponent 2nd half Total Passes,2nd half Completed Passes,opponent 2nd half Completed Passes,2nd half Tackles,opponent 2nd half Tackles,2nd half Attacks,opponent 2nd half Attacks,2nd half Dangerous Attacks,opponent 2nd half Dangerous Attacks,1st half Yellow Cards,opponent 1st half Yellow Cards,Match Red Cards,opponent Match Red Cards,2nd half Red Cards,opponent 2nd half Red Cards,1st half Red Cards,opponent 1st half Red Cards,Match Throw-in,opponent Match Throw-in,1st half Throw-in,opponent 1st half Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
laliga-2018-2019-2019-04-20-Eibar-Atl. Madrid,laliga,home,Eibar,Atl. Madrid,20.04.2019,0,1,2018-2019,52%,48%,10.0,8.0,2.0,4.0,6.0,4.0,2.0,0.0,16.0,12.0,5.0,8.0,1.0,4.0,3.0,2.0,11.0,12.0,3.0,1.0,443.0,419.0,309.0,287.0,15.0,22.0,159.0,84.0,55.0,26.0,54%,46%,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,11.0,5.0,3.0,4.0,0.0,4.0,1.0,1.0,5.0,7.0,214.0,188.0,161.0,129.0,6.0,13.0,81.0,41.0,23.0,14.0,50%,50%,6.0,6.0,1.0,3.0,4.0,3.0,1.0,0.0,5.0,7.0,2.0,4.0,1.0,0.0,2.0,1.0,6.0,5.0,2.0,1.0,229.0,231.0,148.0,158.0,9.0,9.0,78.0,43.0,32.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-20-Rayo Vallecano-Huesca,laliga,home,Rayo Vallecano,Huesca,20.04.2019,0,0,2018-2019,56%,44%,16.0,10.0,3.0,3.0,9.0,4.0,4.0,3.0,19.0,15.0,8.0,3.0,3.0,8.0,3.0,3.0,12.0,10.0,4.0,2.0,339.0,276.0,244.0,170.0,20.0,33.0,57.0,59.0,39.0,40.0,59%,41%,11.0,3.0,1.0,0.0,6.0,1.0,4.0,2.0,10.0,7.0,5.0,1.0,2.0,4.0,0.0,1.0,5.0,5.0,190.0,133.0,148.0,85.0,8.0,15.0,31.0,22.0,20.0,15.0,53%,47%,5.0,7.0,2.0,3.0,3.0,3.0,0.0,1.0,9.0,8.0,3.0,2.0,1.0,4.0,3.0,2.0,7.0,5.0,2.0,2.0,149.0,143.0,96.0,85.0,12.0,18.0,26.0,37.0,19.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-21-Betis-Valencia,laliga,home,Betis,Valencia,21.04.2019,1,2,2018-2019,66%,34%,23.0,4.0,7.0,3.0,7.0,1.0,9.0,0.0,13.0,19.0,8.0,2.0,0.0,1.0,1.0,6.0,19.0,13.0,4.0,2.0,704.0,366.0,643.0,304.0,6.0,10.0,151.0,75.0,82.0,28.0,70%,30%,7.0,2.0,0.0,1.0,4.0,1.0,3.0,0.0,5.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,392.0,165.0,355.0,136.0,3.0,7.0,79.0,36.0,36.0,10.0,62%,38%,16.0,2.0,7.0,2.0,3.0,0.0,6.0,0.0,8.0,8.0,7.0,2.0,0.0,1.0,1.0,6.0,8.0,8.0,3.0,2.0,312.0,201.0,288.0,168.0,3.0,3.0,72.0,39.0,46.0,18.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-21-Getafe-Sevilla,laliga,home,Getafe,Sevilla,21.04.2019,3,0,2018-2019,36%,64%,10.0,12.0,3.0,2.0,2.0,6.0,5.0,4.0,16.0,21.0,2.0,7.0,2.0,3.0,2.0,0.0,19.0,15.0,3.0,6.0,260.0,465.0,156.0,350.0,14.0,14.0,92.0,110.0,33.0,45.0,40%,60%,7.0,8.0,2.0,1.0,2.0,4.0,3.0,3.0,12.0,6.0,2.0,5.0,0.0,2.0,1.0,0.0,6.0,11.0,130.0,196.0,74.0,137.0,9.0,4.0,50.0,55.0,23.0,15.0,32%,68%,3.0,4.0,1.0,1.0,0.0,2.0,2.0,1.0,4.0,15.0,0.0,2.0,2.0,1.0,1.0,0.0,13.0,4.0,2.0,0.0,130.0,269.0,82.0,213.0,5.0,10.0,42.0,55.0,10.0,30.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-21-Levante-Espanyol,laliga,home,Levante,Espanyol,21.04.2019,2,2,2018-2019,50%,50%,19.0,14.0,5.0,7.0,6.0,5.0,8.0,2.0,15.0,15.0,12.0,7.0,2.0,0.0,5.0,3.0,13.0,15.0,4.0,1.0,376.0,402.0,274.0,304.0,10.0,24.0,99.0,82.0,61.0,32.0,57%,43%,8.0,6.0,1.0,3.0,3.0,2.0,4.0,1.0,8.0,5.0,7.0,3.0,2.0,0.0,2.0,1.0,2.0,8.0,204.0,158.0,158.0,108.0,8.0,13.0,54.0,31.0,37.0,13.0,43%,57%,11.0,8.0,4.0,4.0,3.0,3.0,4.0,1.0,7.0,10.0,5.0,4.0,0.0,0.0,3.0,2.0,11.0,7.0,2.0,1.0,172.0,244.0,116.0,196.0,2.0,11.0,45.0,51.0,24.0,19.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-21-Real Madrid-Ath Bilbao,laliga,home,Real Madrid,Ath Bilbao,21.04.2019,3,0,2018-2019,56%,44%,11.0,5.0,4.0,3.0,5.0,2.0,2.0,0.0,17.0,14.0,8.0,2.0,2.0,1.0,3.0,1.0,12.0,16.0,2.0,4.0,530.0,403.0,449.0,323.0,22.0,23.0,114.0,118.0,59.0,46.0,59%,41%,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,9.0,4.0,1.0,1.0,0.0,1.0,0.0,9.0,11.0,252.0,181.0,209.0,141.0,14.0,13.0,62.0,61.0,28.0,23.0,53%,47%,9.0,4.0,4.0,2.0,3.0,2.0,2.0,0.0,6.0,5.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,2.0,1.0,278.0,222.0,240.0,182.0,8.0,10.0,52.0,57.0,31.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-21-Villarreal-Leganes,laliga,home,Villarreal,Leganes,21.04.2019,2,1,2018-2019,67%,33%,11.0,6.0,5.0,2.0,2.0,3.0,4.0,1.0,18.0,14.0,7.0,4.0,4.0,3.0,1.0,3.0,12.0,15.0,2.0,1.0,586.0,296.0,489.0,211.0,7.0,18.0,110.0,77.0,63.0,37.0,70%,30%,4.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,7.0,9.0,6.0,2.0,2.0,1.0,1.0,1.0,7.0,6.0,309.0,129.0,265.0,95.0,5.0,9.0,69.0,24.0,37.0,14.0,64%,36%,7.0,3.0,4.0,1.0,2.0,2.0,1.0,0.0,11.0,5.0,1.0,2.0,2.0,2.0,0.0,2.0,5.0,9.0,2.0,1.0,277.0,167.0,224.0,116.0,2.0,9.0,41.0,53.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-23-Alaves-Barcelona,laliga,home,Alaves,Barcelona,23.04.2019,0,2,2018-2019,23%,77%,6.0,17.0,1.0,6.0,4.0,5.0,1.0,6.0,9.0,20.0,1.0,4.0,1.0,1.0,4.0,1.0,19.0,9.0,3.0,1.0,240.0,786.0,181.0,720.0,20.0,14.0,53.0,63.0,46.0,51.0,18%,82%,1.0,10.0,0.0,3.0,1.0,2.0,0.0,5.0,6.0,9.0,0.0,2.0,1.0,1.0,3.0,0.0,8.0,5.0,98.0,436.0,60.0,393.0,15.0,8.0,26.0,37.0,22.0,27.0,28%,72%,5.0,7.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,11.0,1.0,2.0,0.0,0.0,1.0,1.0,11.0,4.0,2.0,1.0,142.0,350.0,121.0,327.0,5.0,6.0,27.0,26.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-23-Huesca-Eibar,laliga,home,Huesca,Eibar,23.04.2019,2,0,2018-2019,47%,53%,12.0,7.0,3.0,4.0,5.0,3.0,4.0,0.0,19.0,22.0,5.0,3.0,7.0,3.0,4.0,1.0,16.0,16.0,4.0,1.0,344.0,379.0,227.0,269.0,14.0,23.0,95.0,113.0,50.0,60.0,53%,47%,6.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,12.0,11.0,3.0,1.0,3.0,2.0,0.0,0.0,8.0,9.0,157.0,139.0,108.0,78.0,7.0,11.0,46.0,43.0,25.0,24.0,41%,59%,6.0,6.0,3.0,4.0,1.0,2.0,2.0,0.0,7.0,11.0,2.0,2.0,4.0,1.0,4.0,1.0,8.0,7.0,2.0,0.0,187.0,240.0,119.0,191.0,7.0,12.0,49.0,70.0,25.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-23-Valladolid-Girona,laliga,home,Valladolid,Girona,23.04.2019,1,0,2018-2019,50%,50%,13.0,6.0,4.0,0.0,6.0,5.0,3.0,1.0,17.0,17.0,4.0,5.0,2.0,0.0,0.0,3.0,17.0,17.0,4.0,3.0,446.0,445.0,351.0,357.0,11.0,7.0,111.0,118.0,41.0,55.0,48%,52%,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,9.0,13.0,4.0,1.0,2.0,0.0,0.0,2.0,10.0,11.0,201.0,217.0,156.0,184.0,7.0,3.0,56.0,59.0,21.0,17.0,52%,48%,9.0,6.0,2.0,0.0,5.0,5.0,2.0,1.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,1.0,245.0,228.0,195.0,173.0,4.0,4.0,55.0,59.0,20.0,38.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-24-Atl. Madrid-Valencia,laliga,home,Atl. Madrid,Valencia,24.04.2019,3,2,2018-2019,57%,43%,14.0,12.0,6.0,4.0,6.0,6.0,2.0,2.0,14.0,18.0,4.0,3.0,2.0,0.0,2.0,3.0,17.0,13.0,3.0,3.0,564.0,427.0,483.0,368.0,25.0,11.0,124.0,108.0,47.0,46.0,55%,45%,8.0,5.0,3.0,2.0,4.0,2.0,1.0,1.0,5.0,8.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,4.0,308.0,250.0,261.0,215.0,12.0,7.0,67.0,61.0,26.0,24.0,59%,41%,6.0,7.0,3.0,2.0,2.0,4.0,1.0,1.0,9.0,10.0,2.0,2.0,1.0,0.0,1.0,1.0,10.0,9.0,3.0,2.0,256.0,177.0,222.0,153.0,13.0,4.0,57.0,47.0,21.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-24-Espanyol-Celta Vigo,laliga,home,Espanyol,Celta Vigo,24.04.2019,1,1,2018-2019,48%,52%,9.0,18.0,2.0,6.0,6.0,9.0,1.0,3.0,10.0,17.0,2.0,4.0,2.0,2.0,5.0,1.0,15.0,8.0,2.0,1.0,458.0,483.0,372.0,398.0,10.0,10.0,104.0,107.0,47.0,45.0,43%,57%,6.0,7.0,1.0,3.0,4.0,3.0,1.0,1.0,4.0,8.0,0.0,4.0,0.0,2.0,3.0,0.0,8.0,2.0,212.0,266.0,178.0,226.0,6.0,6.0,44.0,54.0,17.0,26.0,53%,47%,3.0,11.0,1.0,3.0,2.0,6.0,0.0,2.0,6.0,9.0,2.0,0.0,2.0,0.0,2.0,1.0,7.0,6.0,1.0,0.0,246.0,217.0,194.0,172.0,4.0,4.0,60.0,53.0,30.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-24-Leganes-Ath Bilbao,laliga,home,Leganes,Ath Bilbao,24.04.2019,0,1,2018-2019,57%,43%,14.0,3.0,1.0,2.0,10.0,1.0,3.0,0.0,14.0,13.0,2.0,2.0,2.0,0.0,1.0,1.0,11.0,14.0,1.0,2.0,468.0,363.0,345.0,261.0,12.0,14.0,148.0,97.0,57.0,34.0,46%,54%,5.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,5.0,6.0,1.0,2.0,1.0,0.0,0.0,1.0,5.0,5.0,203.0,234.0,138.0,180.0,7.0,5.0,57.0,59.0,22.0,13.0,68%,32%,9.0,1.0,0.0,1.0,6.0,0.0,3.0,0.0,9.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,9.0,0.0,1.0,265.0,129.0,207.0,81.0,5.0,9.0,91.0,38.0,35.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-24-Levante-Betis,laliga,home,Levante,Betis,24.04.2019,4,0,2018-2019,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-25-Getafe-Real Madrid,laliga,home,Getafe,Real Madrid,25.04.2019,0,0,2018-2019,33%,67%,9.0,12.0,5.0,4.0,1.0,4.0,3.0,4.0,19.0,18.0,9.0,4.0,1.0,3.0,4.0,5.0,17.0,15.0,1.0,3.0,242.0,527.0,141.0,443.0,19.0,18.0,105.0,112.0,59.0,55.0,29%,71%,3.0,5.0,2.0,1.0,0.0,2.0,1.0,2.0,8.0,9.0,4.0,2.0,0.0,1.0,1.0,2.0,9.0,7.0,112.0,281.0,59.0,239.0,11.0,5.0,52.0,61.0,22.0,27.0,37%,63%,6.0,7.0,3.0,3.0,1.0,2.0,2.0,2.0,11.0,9.0,5.0,2.0,1.0,2.0,3.0,3.0,8.0,8.0,0.0,2.0,130.0,246.0,82.0,204.0,8.0,13.0,53.0,51.0,37.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-25-Real Sociedad-Villarreal,laliga,home,Real Sociedad,Villarreal,25.04.2019,0,1,2018-2019,65%,35%,13.0,8.0,2.0,3.0,7.0,4.0,4.0,1.0,16.0,12.0,6.0,3.0,1.0,1.0,2.0,2.0,11.0,14.0,2.0,3.0,604.0,319.0,534.0,248.0,15.0,25.0,120.0,79.0,57.0,47.0,61%,39%,7.0,2.0,1.0,0.0,5.0,2.0,1.0,0.0,8.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,291.0,177.0,261.0,137.0,11.0,14.0,54.0,41.0,28.0,31.0,69%,31%,6.0,6.0,1.0,3.0,2.0,2.0,3.0,1.0,8.0,9.0,4.0,1.0,0.0,0.0,2.0,1.0,9.0,7.0,1.0,2.0,313.0,142.0,273.0,111.0,4.0,11.0,66.0,38.0,29.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-25-Sevilla-Rayo Vallecano,laliga,home,Sevilla,Rayo Vallecano,25.04.2019,5,0,2018-2019,49%,51%,20.0,12.0,11.0,3.0,9.0,9.0,0.0,0.0,13.0,15.0,5.0,4.0,5.0,2.0,3.0,6.0,10.0,12.0,1.0,2.0,380.0,401.0,279.0,330.0,18.0,15.0,79.0,105.0,62.0,60.0,48%,52%,12.0,2.0,4.0,0.0,8.0,2.0,0.0,0.0,8.0,10.0,4.0,2.0,2.0,1.0,0.0,4.0,8.0,8.0,182.0,196.0,133.0,148.0,10.0,6.0,38.0,52.0,34.0,23.0,50%,50%,8.0,10.0,7.0,3.0,1.0,7.0,0.0,0.0,5.0,5.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,0.0,1.0,198.0,205.0,146.0,182.0,8.0,9.0,41.0,53.0,28.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-27-Ath Bilbao-Alaves,laliga,home,Ath Bilbao,Alaves,27.04.2019,1,1,2018-2019,62%,38%,14.0,14.0,1.0,3.0,9.0,4.0,4.0,7.0,17.0,17.0,8.0,6.0,2.0,0.0,2.0,0.0,14.0,17.0,2.0,2.0,418.0,255.0,326.0,169.0,10.0,19.0,126.0,93.0,66.0,30.0,61%,39%,6.0,5.0,1.0,2.0,4.0,2.0,1.0,1.0,9.0,10.0,4.0,2.0,1.0,0.0,1.0,0.0,8.0,9.0,214.0,133.0,170.0,95.0,5.0,8.0,61.0,45.0,32.0,13.0,63%,37%,8.0,9.0,0.0,1.0,5.0,2.0,3.0,6.0,8.0,7.0,4.0,4.0,1.0,0.0,1.0,0.0,6.0,8.0,0.0,0.0,204.0,122.0,156.0,74.0,5.0,11.0,65.0,48.0,34.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-27-Atl. Madrid-Valladolid,laliga,home,Atl. Madrid,Valladolid,27.04.2019,1,0,2018-2019,59%,41%,13.0,13.0,1.0,4.0,6.0,7.0,6.0,2.0,12.0,18.0,7.0,3.0,0.0,0.0,4.0,1.0,19.0,12.0,4.0,2.0,530.0,368.0,452.0,284.0,17.0,22.0,128.0,107.0,54.0,35.0,63%,37%,7.0,2.0,1.0,2.0,3.0,0.0,3.0,0.0,7.0,10.0,4.0,0.0,0.0,0.0,2.0,1.0,10.0,7.0,298.0,178.0,259.0,139.0,9.0,7.0,71.0,49.0,33.0,10.0,55%,45%,6.0,11.0,0.0,2.0,3.0,7.0,3.0,2.0,5.0,8.0,3.0,3.0,0.0,0.0,2.0,0.0,9.0,5.0,2.0,0.0,232.0,190.0,193.0,145.0,8.0,15.0,57.0,58.0,21.0,25.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-27-Barcelona-Levante,laliga,home,Barcelona,Levante,27.04.2019,1,0,2018-2019,62%,38%,23.0,7.0,12.0,2.0,7.0,3.0,4.0,2.0,9.0,19.0,6.0,3.0,1.0,0.0,2.0,11.0,17.0,12.0,4.0,3.0,603.0,354.0,525.0,283.0,19.0,17.0,128.0,82.0,73.0,37.0,68%,32%,13.0,0.0,7.0,0.0,4.0,0.0,2.0,0.0,5.0,7.0,3.0,1.0,0.0,0.0,0.0,7.0,7.0,6.0,358.0,162.0,322.0,123.0,14.0,10.0,72.0,32.0,38.0,10.0,56%,44%,10.0,7.0,5.0,2.0,3.0,3.0,2.0,2.0,4.0,12.0,3.0,2.0,1.0,0.0,2.0,4.0,10.0,6.0,3.0,3.0,245.0,192.0,203.0,160.0,5.0,7.0,56.0,50.0,35.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-27-Leganes-Celta Vigo,laliga,home,Leganes,Celta Vigo,27.04.2019,0,0,2018-2019,47%,53%,10.0,8.0,1.0,2.0,7.0,4.0,2.0,2.0,6.0,17.0,4.0,6.0,1.0,1.0,2.0,1.0,16.0,5.0,1.0,0.0,368.0,419.0,273.0,322.0,15.0,13.0,113.0,108.0,50.0,46.0,57%,43%,5.0,4.0,1.0,0.0,3.0,3.0,1.0,1.0,3.0,10.0,2.0,4.0,0.0,0.0,0.0,1.0,10.0,3.0,223.0,167.0,172.0,115.0,5.0,5.0,66.0,43.0,31.0,15.0,36%,64%,5.0,4.0,0.0,2.0,4.0,1.0,1.0,1.0,3.0,7.0,2.0,2.0,1.0,1.0,2.0,0.0,6.0,2.0,0.0,0.0,145.0,252.0,101.0,207.0,10.0,8.0,47.0,65.0,19.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-28-Girona-Sevilla,laliga,home,Girona,Sevilla,28.04.2019,1,0,2018-2019,43%,57%,15.0,7.0,4.0,3.0,9.0,2.0,2.0,2.0,19.0,17.0,3.0,6.0,5.0,0.0,3.0,3.0,12.0,18.0,1.0,2.0,372.0,502.0,281.0,408.0,28.0,14.0,105.0,130.0,54.0,44.0,49%,51%,7.0,3.0,1.0,2.0,6.0,1.0,0.0,0.0,8.0,9.0,3.0,4.0,1.0,0.0,2.0,1.0,8.0,7.0,212.0,225.0,167.0,177.0,9.0,6.0,57.0,57.0,27.0,13.0,37%,63%,8.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0,11.0,8.0,0.0,2.0,4.0,0.0,1.0,2.0,4.0,11.0,0.0,2.0,160.0,277.0,114.0,231.0,19.0,8.0,48.0,73.0,27.0,31.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-28-Rayo Vallecano-Real Madrid,laliga,home,Rayo Vallecano,Real Madrid,28.04.2019,1,0,2018-2019,49%,51%,11.0,9.0,5.0,3.0,3.0,3.0,3.0,3.0,11.0,24.0,6.0,6.0,3.0,6.0,3.0,4.0,21.0,6.0,2.0,5.0,375.0,398.0,303.0,327.0,17.0,22.0,103.0,88.0,66.0,40.0,45%,55%,6.0,6.0,3.0,1.0,1.0,2.0,2.0,3.0,5.0,8.0,2.0,4.0,1.0,4.0,1.0,2.0,7.0,2.0,200.0,239.0,164.0,202.0,8.0,14.0,54.0,45.0,32.0,21.0,53%,47%,5.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,6.0,16.0,4.0,2.0,2.0,2.0,2.0,2.0,14.0,4.0,1.0,3.0,175.0,159.0,139.0,125.0,9.0,8.0,49.0,43.0,34.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-28-Real Sociedad-Getafe,laliga,home,Real Sociedad,Getafe,28.04.2019,2,1,2018-2019,50%,50%,11.0,12.0,7.0,3.0,3.0,2.0,1.0,7.0,13.0,18.0,5.0,7.0,3.0,1.0,2.0,5.0,17.0,14.0,2.0,3.0,400.0,377.0,282.0,237.0,11.0,17.0,96.0,135.0,33.0,58.0,59%,41%,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,8.0,10.0,3.0,0.0,1.0,1.0,0.0,2.0,9.0,8.0,242.0,161.0,186.0,103.0,4.0,10.0,51.0,0.0,18.0,16.0,41%,59%,7.0,11.0,4.0,3.0,2.0,1.0,1.0,7.0,5.0,8.0,2.0,7.0,2.0,0.0,2.0,3.0,8.0,6.0,1.0,2.0,158.0,216.0,96.0,134.0,7.0,7.0,45.0,135.0,15.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-04-28-Valencia-Eibar,laliga,home,Valencia,Eibar,28.04.2019,0,1,2018-2019,49%,51%,7.0,13.0,2.0,3.0,3.0,7.0,2.0,3.0,16.0,15.0,7.0,6.0,6.0,1.0,2.0,2.0,10.0,15.0,2.0,3.0,410.0,433.0,318.0,326.0,16.0,23.0,94.0,143.0,55.0,58.0,47%,53%,3.0,5.0,1.0,1.0,1.0,4.0,1.0,0.0,10.0,9.0,4.0,2.0,4.0,1.0,1.0,1.0,5.0,9.0,190.0,219.0,155.0,169.0,10.0,11.0,44.0,66.0,24.0,28.0,51%,49%,4.0,8.0,1.0,2.0,2.0,3.0,1.0,3.0,6.0,6.0,3.0,4.0,2.0,0.0,1.0,1.0,5.0,6.0,2.0,3.0,220.0,214.0,163.0,157.0,6.0,12.0,50.0,77.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
