match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,1st half Yellow Cards,opponent 1st half Yellow Cards,Match Red Cards,opponent Match Red Cards,2nd half Red Cards,opponent 2nd half Red Cards,1st half Red Cards,opponent 1st half Red Cards,Match Throw-in,opponent Match Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
serie-a-2016-2017-2017-01-29-Crotone-Empoli,serie-a,home,Crotone,Empoli,29.01.2017,4,1,2016-2017,42%,58%,14.0,5.0,7.0,3.0,5.0,1.0,2.0,1.0,14.0,14.0,8.0,1.0,1.0,1.0,2.0,3.0,13.0,14.0,3.0,1.0,42%,58%,5.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,4.0,9.0,4.0,0.0,1.0,0.0,1.0,0.0,8.0,4.0,42%,58%,9.0,3.0,6.0,1.0,3.0,1.0,0.0,1.0,10.0,5.0,4.0,1.0,0.0,1.0,1.0,3.0,5.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-29-Fiorentina-Genoa,serie-a,home,Fiorentina,Genoa,29.01.2017,3,3,2016-2017,62%,38%,22.0,7.0,8.0,3.0,7.0,3.0,7.0,1.0,23.0,9.0,5.0,0.0,1.0,3.0,0.0,5.0,10.0,20.0,3.0,4.0,70%,30%,7.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,14.0,4.0,1.0,0.0,1.0,3.0,0.0,2.0,4.0,11.0,52%,48%,15.0,6.0,5.0,3.0,4.0,2.0,6.0,1.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-29-Napoli-Palermo,serie-a,home,Napoli,Palermo,29.01.2017,1,1,2016-2017,75%,25%,19.0,3.0,10.0,2.0,5.0,0.0,4.0,1.0,13.0,6.0,14.0,2.0,0.0,4.0,1.0,9.0,6.0,9.0,0.0,4.0,75%,25%,7.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,7.0,3.0,4.0,1.0,0.0,1.0,0.0,2.0,3.0,6.0,75%,25%,12.0,2.0,8.0,1.0,3.0,0.0,1.0,1.0,6.0,3.0,10.0,1.0,0.0,3.0,1.0,7.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-29-Sampdoria-AS Roma,serie-a,home,Sampdoria,AS Roma,29.01.2017,3,2,2016-2017,40%,60%,18.0,16.0,7.0,10.0,8.0,4.0,3.0,2.0,19.0,22.0,7.0,7.0,2.0,5.0,8.0,4.0,19.0,14.0,2.0,3.0,48%,52%,13.0,7.0,4.0,5.0,6.0,2.0,3.0,0.0,9.0,11.0,5.0,1.0,1.0,1.0,4.0,3.0,10.0,8.0,32%,68%,5.0,9.0,3.0,5.0,2.0,2.0,0.0,2.0,10.0,11.0,2.0,6.0,1.0,4.0,4.0,1.0,9.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-29-Sassuolo-Juventus,serie-a,home,Sassuolo,Juventus,29.01.2017,0,2,2016-2017,46%,54%,7.0,14.0,3.0,5.0,3.0,7.0,1.0,2.0,15.0,19.0,5.0,6.0,1.0,2.0,3.0,3.0,18.0,13.0,3.0,1.0,52%,48%,4.0,7.0,1.0,3.0,2.0,3.0,1.0,1.0,8.0,10.0,3.0,3.0,1.0,2.0,1.0,1.0,9.0,6.0,39%,61%,3.0,7.0,2.0,2.0,1.0,4.0,0.0,1.0,7.0,9.0,2.0,3.0,0.0,0.0,2.0,2.0,9.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-29-Torino-Atalanta,serie-a,home,Torino,Atalanta,29.01.2017,1,1,2016-2017,44%,56%,12.0,17.0,4.0,8.0,5.0,6.0,3.0,3.0,19.0,22.0,2.0,6.0,3.0,0.0,7.0,3.0,19.0,18.0,1.0,2.0,43%,57%,6.0,7.0,2.0,3.0,1.0,3.0,3.0,1.0,5.0,14.0,2.0,5.0,3.0,0.0,3.0,1.0,11.0,4.0,45%,55%,6.0,10.0,2.0,5.0,4.0,3.0,0.0,2.0,14.0,8.0,0.0,1.0,0.0,0.0,4.0,2.0,8.0,14.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-29-Udinese-AC Milan,serie-a,home,Udinese,AC Milan,29.01.2017,2,1,2016-2017,39%,61%,12.0,12.0,5.0,5.0,5.0,5.0,2.0,2.0,13.0,10.0,2.0,7.0,1.0,2.0,4.0,3.0,9.0,13.0,3.0,2.0,43%,57%,4.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,6.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,35%,65%,8.0,9.0,3.0,4.0,3.0,4.0,2.0,1.0,7.0,6.0,1.0,6.0,0.0,0.0,4.0,2.0,6.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-01-Pescara-Fiorentina,serie-a,home,Pescara,Fiorentina,01.02.2017,1,2,2016-2017,23%,77%,4.0,22.0,3.0,4.0,0.0,14.0,1.0,4.0,17.0,11.0,1.0,14.0,1.0,2.0,3.0,2.0,10.0,15.0,4.0,3.0,22%,78%,2.0,9.0,2.0,3.0,0.0,4.0,0.0,2.0,8.0,8.0,1.0,7.0,0.0,0.0,3.0,1.0,8.0,9.0,24%,76%,2.0,13.0,1.0,1.0,0.0,10.0,1.0,2.0,9.0,3.0,0.0,7.0,1.0,2.0,0.0,1.0,2.0,6.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-04-Bologna-Napoli,serie-a,home,Bologna,Napoli,04.02.2017,1,7,2016-2017,47%,53%,17.0,14.0,7.0,9.0,7.0,3.0,3.0,2.0,10.0,12.0,3.0,0.0,2.0,2.0,2.0,6.0,10.0,9.0,2.0,3.0,43%,57%,12.0,7.0,7.0,5.0,3.0,1.0,2.0,1.0,7.0,9.0,2.0,0.0,2.0,2.0,1.0,6.0,7.0,6.0,52%,48%,5.0,7.0,0.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-05-AC Milan-Sampdoria,serie-a,home,AC Milan,Sampdoria,05.02.2017,0,1,2016-2017,67%,33%,20.0,7.0,6.0,3.0,7.0,3.0,7.0,1.0,14.0,21.0,8.0,3.0,5.0,2.0,2.0,6.0,16.0,12.0,5.0,2.0,63%,37%,9.0,3.0,4.0,1.0,2.0,1.0,3.0,1.0,6.0,11.0,4.0,2.0,3.0,0.0,1.0,4.0,7.0,6.0,71%,29%,11.0,4.0,2.0,2.0,5.0,2.0,4.0,0.0,8.0,10.0,4.0,1.0,2.0,2.0,1.0,2.0,9.0,6.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-05-Atalanta-Cagliari,serie-a,home,Atalanta,Cagliari,05.02.2017,2,0,2016-2017,54%,46%,13.0,4.0,5.0,0.0,4.0,1.0,4.0,3.0,19.0,21.0,6.0,4.0,2.0,2.0,0.0,3.0,18.0,18.0,4.0,2.0,53%,47%,6.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,12.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,8.0,11.0,55%,45%,7.0,3.0,3.0,0.0,2.0,0.0,2.0,3.0,7.0,11.0,5.0,3.0,0.0,1.0,0.0,3.0,10.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-05-Chievo-Udinese,serie-a,home,Chievo,Udinese,05.02.2017,0,0,2016-2017,53%,47%,6.0,12.0,0.0,1.0,4.0,7.0,2.0,4.0,21.0,22.0,5.0,6.0,2.0,0.0,1.0,0.0,20.0,21.0,4.0,1.0,55%,45%,5.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,8.0,11.0,2.0,3.0,1.0,0.0,0.0,0.0,10.0,8.0,51%,49%,1.0,9.0,0.0,1.0,1.0,4.0,0.0,4.0,13.0,11.0,3.0,3.0,1.0,0.0,1.0,0.0,10.0,13.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-05-Empoli-Torino,serie-a,home,Empoli,Torino,05.02.2017,1,1,2016-2017,45%,55%,10.0,9.0,2.0,4.0,8.0,1.0,0.0,4.0,26.0,21.0,2.0,3.0,5.0,4.0,3.0,1.0,17.0,23.0,6.0,4.0,47%,53%,9.0,4.0,2.0,2.0,6.0,1.0,1.0,1.0,10.0,12.0,2.0,1.0,3.0,1.0,1.0,1.0,9.0,10.0,43%,57%,1.0,5.0,0.0,2.0,2.0,0.0,-1.0,3.0,16.0,9.0,0.0,2.0,2.0,3.0,2.0,0.0,8.0,13.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-05-Genoa-Sassuolo,serie-a,home,Genoa,Sassuolo,05.02.2017,0,1,2016-2017,55%,45%,15.0,7.0,4.0,3.0,7.0,3.0,4.0,1.0,7.0,17.0,8.0,9.0,3.0,0.0,2.0,4.0,14.0,7.0,2.0,1.0,49%,51%,7.0,3.0,1.0,2.0,3.0,1.0,3.0,0.0,3.0,8.0,5.0,5.0,1.0,0.0,1.0,1.0,7.0,3.0,62%,38%,8.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,4.0,9.0,3.0,4.0,2.0,0.0,1.0,3.0,7.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-05-Juventus-Inter,serie-a,home,Juventus,Inter,05.02.2017,1,0,2016-2017,48%,52%,14.0,12.0,6.0,2.0,5.0,6.0,3.0,4.0,18.0,15.0,6.0,8.0,1.0,2.0,2.0,5.0,14.0,16.0,5.0,3.0,48%,52%,8.0,6.0,3.0,2.0,4.0,3.0,1.0,1.0,8.0,5.0,2.0,5.0,1.0,1.0,2.0,2.0,4.0,7.0,48%,52%,6.0,6.0,3.0,0.0,1.0,3.0,2.0,3.0,10.0,10.0,4.0,3.0,0.0,1.0,0.0,3.0,10.0,9.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-05-Palermo-Crotone,serie-a,home,Palermo,Crotone,05.02.2017,1,0,2016-2017,62%,38%,11.0,9.0,4.0,1.0,4.0,6.0,3.0,2.0,28.0,15.0,3.0,2.0,3.0,4.0,1.0,3.0,12.0,24.0,2.0,4.0,66%,34%,8.0,2.0,3.0,0.0,2.0,1.0,3.0,1.0,10.0,6.0,1.0,0.0,0.0,2.0,0.0,2.0,6.0,8.0,58%,42%,3.0,7.0,1.0,1.0,2.0,5.0,0.0,1.0,18.0,9.0,2.0,2.0,3.0,2.0,1.0,1.0,6.0,16.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-05-Pescara-Lazio,serie-a,home,Pescara,Lazio,05.02.2017,2,6,2016-2017,44%,56%,14.0,17.0,6.0,10.0,6.0,5.0,2.0,2.0,16.0,15.0,2.0,4.0,3.0,2.0,4.0,4.0,13.0,16.0,0.0,1.0,36%,64%,9.0,8.0,5.0,4.0,2.0,2.0,2.0,2.0,8.0,6.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,9.0,52%,48%,5.0,9.0,1.0,6.0,4.0,3.0,0.0,0.0,8.0,9.0,1.0,1.0,0.0,1.0,2.0,1.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-07-AS Roma-Fiorentina,serie-a,home,AS Roma,Fiorentina,07.02.2017,4,0,2016-2017,50%,50%,23.0,13.0,8.0,2.0,9.0,5.0,6.0,6.0,18.0,12.0,6.0,3.0,2.0,3.0,2.0,4.0,10.0,15.0,2.0,3.0,57%,43%,12.0,9.0,3.0,1.0,5.0,4.0,4.0,4.0,9.0,10.0,3.0,3.0,2.0,2.0,1.0,2.0,8.0,7.0,43%,57%,11.0,4.0,5.0,1.0,4.0,1.0,2.0,2.0,9.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,8.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-08-Bologna-AC Milan,serie-a,home,Bologna,AC Milan,08.02.2017,0,1,2016-2017,55%,45%,20.0,5.0,5.0,4.0,9.0,1.0,6.0,0.0,16.0,16.0,7.0,9.0,3.0,2.0,3.0,5.0,13.0,14.0,5.0,6.0,44%,56%,7.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,8.0,6.0,4.0,7.0,1.0,1.0,1.0,3.0,5.0,7.0,66%,34%,13.0,3.0,2.0,3.0,8.0,0.0,3.0,0.0,8.0,10.0,3.0,2.0,2.0,1.0,2.0,2.0,8.0,7.0,3.0,3.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-08-Crotone-Juventus,serie-a,home,Crotone,Juventus,08.02.2017,0,2,2016-2017,20%,80%,5.0,17.0,2.0,11.0,2.0,4.0,1.0,2.0,13.0,14.0,0.0,1.0,1.0,2.0,9.0,2.0,13.0,11.0,0.0,1.0,20%,80%,2.0,9.0,0.0,6.0,1.0,2.0,1.0,1.0,7.0,8.0,0.0,0.0,1.0,1.0,6.0,0.0,7.0,6.0,20%,80%,3.0,8.0,2.0,5.0,1.0,2.0,0.0,1.0,6.0,6.0,0.0,1.0,0.0,1.0,3.0,2.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-10-Napoli-Genoa,serie-a,home,Napoli,Genoa,10.02.2017,2,0,2016-2017,59%,41%,20.0,6.0,8.0,3.0,8.0,2.0,4.0,1.0,11.0,7.0,12.0,4.0,0.0,0.0,3.0,6.0,7.0,11.0,1.0,2.0,56%,44%,9.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,5.0,2.0,8.0,3.0,0.0,0.0,1.0,2.0,2.0,5.0,62%,38%,11.0,3.0,6.0,2.0,2.0,1.0,3.0,0.0,6.0,5.0,4.0,1.0,0.0,0.0,2.0,4.0,5.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-11-Fiorentina-Udinese,serie-a,home,Fiorentina,Udinese,11.02.2017,3,0,2016-2017,60%,40%,14.0,9.0,6.0,4.0,3.0,4.0,5.0,1.0,14.0,15.0,4.0,3.0,2.0,0.0,4.0,3.0,12.0,15.0,2.0,2.0,60%,40%,5.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,10.0,8.0,3.0,1.0,1.0,0.0,1.0,2.0,7.0,10.0,60%,40%,9.0,5.0,3.0,3.0,2.0,2.0,4.0,0.0,4.0,7.0,1.0,2.0,1.0,0.0,3.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-12-Cagliari-Juventus,serie-a,home,Cagliari,Juventus,12.02.2017,0,2,2016-2017,37%,63%,14.0,13.0,3.0,3.0,6.0,8.0,5.0,2.0,17.0,20.0,6.0,1.0,0.0,3.0,1.0,3.0,20.0,14.0,4.0,5.0,40%,60%,5.0,4.0,0.0,1.0,2.0,3.0,3.0,0.0,9.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,12.0,8.0,34%,66%,9.0,9.0,3.0,2.0,4.0,5.0,2.0,2.0,8.0,8.0,4.0,1.0,0.0,2.0,1.0,3.0,8.0,6.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-12-Crotone-AS Roma,serie-a,home,Crotone,AS Roma,12.02.2017,0,2,2016-2017,35%,65%,13.0,15.0,4.0,3.0,5.0,5.0,4.0,7.0,18.0,20.0,2.0,5.0,6.0,4.0,1.0,4.0,15.0,14.0,0.0,0.0,32%,68%,4.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0,9.0,11.0,2.0,2.0,4.0,1.0,0.0,2.0,8.0,8.0,38%,62%,9.0,10.0,2.0,2.0,3.0,3.0,4.0,5.0,9.0,9.0,0.0,3.0,2.0,3.0,1.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-12-Inter-Empoli,serie-a,home,Inter,Empoli,12.02.2017,2,0,2016-2017,52%,48%,19.0,6.0,8.0,3.0,5.0,2.0,6.0,1.0,13.0,22.0,9.0,2.0,1.0,0.0,3.0,6.0,21.0,13.0,1.0,2.0,51%,49%,8.0,2.0,4.0,1.0,1.0,0.0,3.0,1.0,8.0,13.0,8.0,0.0,1.0,0.0,1.0,3.0,12.0,8.0,53%,47%,11.0,4.0,4.0,2.0,4.0,2.0,3.0,0.0,5.0,9.0,1.0,2.0,0.0,0.0,2.0,3.0,9.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-12-Palermo-Atalanta,serie-a,home,Palermo,Atalanta,12.02.2017,1,3,2016-2017,37%,63%,13.0,21.0,5.0,5.0,5.0,11.0,3.0,5.0,14.0,15.0,6.0,3.0,0.0,2.0,2.0,4.0,15.0,12.0,3.0,1.0,34%,66%,5.0,14.0,2.0,4.0,1.0,8.0,2.0,2.0,8.0,8.0,3.0,2.0,0.0,0.0,2.0,1.0,8.0,8.0,40%,60%,8.0,7.0,3.0,1.0,4.0,3.0,1.0,3.0,6.0,7.0,3.0,1.0,0.0,2.0,0.0,3.0,7.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-12-Sampdoria-Bologna,serie-a,home,Sampdoria,Bologna,12.02.2017,3,1,2016-2017,65%,35%,18.0,10.0,5.0,2.0,6.0,7.0,7.0,1.0,15.0,14.0,11.0,4.0,3.0,2.0,1.0,2.0,12.0,14.0,2.0,4.0,61%,39%,7.0,6.0,1.0,1.0,4.0,3.0,2.0,2.0,12.0,7.0,2.0,2.0,1.0,2.0,0.0,1.0,7.0,10.0,69%,31%,11.0,4.0,4.0,1.0,2.0,4.0,5.0,-1.0,3.0,7.0,9.0,2.0,2.0,0.0,1.0,1.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-12-Sassuolo-Chievo,serie-a,home,Sassuolo,Chievo,12.02.2017,1,3,2016-2017,37%,63%,13.0,19.0,5.0,7.0,4.0,11.0,4.0,1.0,12.0,15.0,6.0,3.0,0.0,5.0,4.0,4.0,16.0,7.0,0.0,3.0,31%,69%,7.0,6.0,3.0,2.0,1.0,4.0,3.0,0.0,7.0,6.0,4.0,1.0,0.0,3.0,1.0,2.0,7.0,5.0,44%,56%,6.0,13.0,2.0,5.0,3.0,7.0,1.0,1.0,5.0,9.0,2.0,2.0,0.0,2.0,3.0,2.0,9.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-12-Torino-Pescara,serie-a,home,Torino,Pescara,12.02.2017,5,3,2016-2017,57%,43%,19.0,8.0,9.0,5.0,5.0,1.0,5.0,2.0,18.0,21.0,7.0,5.0,0.0,6.0,2.0,4.0,20.0,12.0,1.0,3.0,62%,38%,12.0,1.0,6.0,1.0,3.0,0.0,3.0,0.0,10.0,13.0,5.0,0.0,0.0,4.0,1.0,3.0,12.0,6.0,51%,49%,7.0,7.0,3.0,4.0,2.0,1.0,2.0,2.0,8.0,8.0,2.0,5.0,0.0,2.0,1.0,1.0,8.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-13-Lazio-AC Milan,serie-a,home,Lazio,AC Milan,13.02.2017,1,1,2016-2017,42%,58%,23.0,9.0,10.0,4.0,9.0,3.0,4.0,2.0,13.0,18.0,5.0,8.0,4.0,0.0,3.0,9.0,14.0,14.0,2.0,2.0,46%,54%,17.0,5.0,8.0,1.0,5.0,2.0,4.0,2.0,7.0,7.0,3.0,5.0,2.0,0.0,1.0,7.0,5.0,8.0,38%,62%,6.0,4.0,2.0,3.0,4.0,1.0,0.0,0.0,6.0,11.0,2.0,3.0,2.0,0.0,2.0,2.0,9.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-17-Juventus-Palermo,serie-a,home,Juventus,Palermo,17.02.2017,4,1,2016-2017,58%,42%,14.0,8.0,7.0,3.0,4.0,4.0,3.0,1.0,12.0,17.0,8.0,3.0,5.0,0.0,2.0,3.0,12.0,12.0,1.0,1.0,59%,41%,7.0,6.0,4.0,2.0,2.0,3.0,1.0,1.0,8.0,8.0,2.0,2.0,2.0,0.0,2.0,2.0,6.0,8.0,57%,43%,7.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,4.0,9.0,6.0,1.0,3.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-18-Atalanta-Crotone,serie-a,home,Atalanta,Crotone,18.02.2017,1,0,2016-2017,56%,44%,14.0,5.0,3.0,2.0,9.0,1.0,2.0,2.0,21.0,15.0,4.0,3.0,1.0,3.0,2.0,2.0,15.0,18.0,2.0,5.0,60%,40%,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,13.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,12.0,52%,48%,12.0,4.0,3.0,2.0,7.0,0.0,2.0,2.0,8.0,10.0,3.0,1.0,1.0,2.0,2.0,2.0,9.0,6.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-18-Empoli-Lazio,serie-a,home,Empoli,Lazio,18.02.2017,1,2,2016-2017,45%,55%,6.0,21.0,2.0,8.0,1.0,9.0,3.0,4.0,8.0,16.0,1.0,9.0,2.0,1.0,6.0,1.0,14.0,7.0,3.0,1.0,45%,55%,3.0,12.0,0.0,4.0,1.0,6.0,2.0,2.0,7.0,7.0,0.0,5.0,1.0,1.0,4.0,0.0,6.0,6.0,45%,55%,3.0,9.0,2.0,4.0,0.0,3.0,1.0,2.0,1.0,9.0,1.0,4.0,1.0,0.0,2.0,1.0,8.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-19-AC Milan-Fiorentina,serie-a,home,AC Milan,Fiorentina,19.02.2017,2,1,2016-2017,38%,62%,6.0,18.0,4.0,7.0,0.0,5.0,2.0,6.0,17.0,15.0,3.0,7.0,4.0,4.0,6.0,2.0,11.0,13.0,3.0,2.0,47%,53%,5.0,10.0,3.0,3.0,0.0,3.0,2.0,4.0,10.0,4.0,2.0,7.0,1.0,2.0,2.0,1.0,3.0,8.0,29%,71%,1.0,8.0,1.0,4.0,0.0,2.0,0.0,2.0,7.0,11.0,1.0,0.0,3.0,2.0,4.0,1.0,8.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-19-AS Roma-Torino,serie-a,home,AS Roma,Torino,19.02.2017,4,1,2016-2017,48%,52%,20.0,12.0,7.0,4.0,11.0,5.0,2.0,3.0,14.0,18.0,5.0,6.0,4.0,5.0,3.0,3.0,14.0,9.0,0.0,2.0,40%,60%,10.0,5.0,4.0,0.0,5.0,3.0,1.0,2.0,7.0,7.0,2.0,3.0,0.0,5.0,0.0,2.0,7.0,2.0,56%,44%,10.0,7.0,3.0,4.0,6.0,2.0,1.0,1.0,7.0,11.0,3.0,3.0,4.0,0.0,3.0,1.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-19-Bologna-Inter,serie-a,home,Bologna,Inter,19.02.2017,0,1,2016-2017,45%,55%,8.0,16.0,1.0,5.0,6.0,5.0,1.0,6.0,20.0,20.0,1.0,7.0,2.0,2.0,4.0,1.0,18.0,18.0,1.0,4.0,44%,56%,2.0,5.0,0.0,1.0,2.0,1.0,0.0,3.0,7.0,5.0,0.0,3.0,0.0,1.0,1.0,0.0,5.0,6.0,46%,54%,6.0,11.0,1.0,4.0,4.0,4.0,1.0,3.0,13.0,15.0,1.0,4.0,2.0,1.0,3.0,1.0,13.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
