match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Attacks,opponent Match Attacks,Match Dangerous Attacks,opponent Match Dangerous Attacks,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Attacks,opponent 1st half Attacks,1st half Dangerous Attacks,opponent 1st half Dangerous Attacks,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Attacks,opponent 2nd half Attacks,2nd half Dangerous Attacks,opponent 2nd half Dangerous Attacks,Match Red Cards,opponent Match Red Cards,Match Yellow Cards,opponent Match Yellow Cards,2nd half Red Cards,opponent 2nd half Red Cards,2nd half Yellow Cards,opponent 2nd half Yellow Cards,1st half Red Cards,opponent 1st half Red Cards,1st half Yellow Cards,opponent 1st half Yellow Cards,Match Tackles,opponent Match Tackles,1st half Tackles,opponent 1st half Tackles,2nd half Tackles,opponent 2nd half Tackles
serie-a-2017-2018-2018-04-15-AC Milan-Napoli,serie-a,home,AC Milan,Napoli,15.04.2018,0,0,2017-2018,43%,57%,14.0,15.0,2.0,4.0,6.0,7.0,6.0,4.0,7.0,13.0,11.0,8.0,3.0,1.0,4.0,2.0,10.0,6.0,108.0,117.0,62.0,72.0,43%,57%,7.0,7.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0,7.0,5.0,3.0,2.0,1.0,1.0,2.0,5.0,1.0,49.0,49.0,24.0,34.0,43%,57%,7.0,8.0,0.0,3.0,3.0,2.0,4.0,3.0,5.0,6.0,6.0,5.0,1.0,0.0,3.0,0.0,5.0,5.0,59.0,68.0,38.0,38.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-15-Bologna-Verona,serie-a,home,Bologna,Verona,15.04.2018,2,0,2017-2018,53%,47%,14.0,8.0,6.0,1.0,6.0,5.0,2.0,2.0,15.0,18.0,3.0,4.0,1.0,0.0,1.0,4.0,17.0,15.0,109.0,99.0,76.0,76.0,64%,36%,8.0,2.0,3.0,0.0,4.0,2.0,1.0,0.0,8.0,6.0,2.0,0.0,1.0,0.0,0.0,2.0,5.0,8.0,67.0,40.0,48.0,22.0,42%,58%,6.0,6.0,3.0,1.0,2.0,3.0,1.0,2.0,7.0,12.0,1.0,4.0,0.0,0.0,1.0,2.0,12.0,7.0,42.0,59.0,28.0,54.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-15-Fiorentina-Spal,serie-a,home,Fiorentina,Spal,15.04.2018,0,0,2017-2018,63%,37%,24.0,4.0,6.0,1.0,13.0,3.0,5.0,0.0,8.0,14.0,8.0,4.0,0.0,0.0,1.0,6.0,14.0,8.0,109.0,72.0,91.0,59.0,66%,34%,14.0,2.0,5.0,0.0,5.0,1.0,4.0,1.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,5.0,6.0,4.0,45.0,30.0,43.0,24.0,60%,40%,10.0,2.0,1.0,1.0,8.0,2.0,1.0,-1.0,4.0,8.0,3.0,2.0,0.0,0.0,1.0,1.0,8.0,4.0,64.0,42.0,48.0,35.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-15-Juventus-Sampdoria,serie-a,home,Juventus,Sampdoria,15.04.2018,3,0,2017-2018,50%,50%,16.0,8.0,5.0,3.0,7.0,4.0,4.0,1.0,6.0,11.0,6.0,8.0,3.0,0.0,3.0,2.0,8.0,6.0,96.0,125.0,52.0,63.0,54%,46%,10.0,4.0,2.0,1.0,6.0,2.0,2.0,1.0,5.0,6.0,3.0,3.0,1.0,0.0,1.0,1.0,5.0,5.0,62.0,62.0,31.0,30.0,46%,54%,6.0,4.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,5.0,3.0,5.0,2.0,0.0,2.0,1.0,3.0,1.0,34.0,63.0,21.0,33.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-15-Lazio-AS Roma,serie-a,home,Lazio,AS Roma,15.04.2018,0,0,2017-2018,42%,58%,7.0,10.0,1.0,1.0,6.0,7.0,0.0,2.0,14.0,22.0,7.0,2.0,8.0,1.0,1.0,1.0,14.0,13.0,96.0,121.0,59.0,60.0,41%,59%,3.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,7.0,20.0,2.0,1.0,8.0,1.0,0.0,0.0,12.0,6.0,49.0,66.0,26.0,23.0,43%,57%,4.0,8.0,1.0,1.0,3.0,6.0,0.0,1.0,7.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,2.0,7.0,47.0,55.0,33.0,37.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-15-Sassuolo-Benevento,serie-a,home,Sassuolo,Benevento,15.04.2018,2,2,2017-2018,38%,62%,15.0,10.0,3.0,2.0,9.0,4.0,3.0,4.0,22.0,17.0,7.0,2.0,3.0,0.0,0.0,1.0,13.0,23.0,103.0,85.0,99.0,57.0,36%,64%,6.0,3.0,1.0,1.0,4.0,0.0,1.0,2.0,11.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,12.0,49.0,40.0,58.0,19.0,40%,60%,9.0,7.0,2.0,1.0,5.0,4.0,2.0,2.0,11.0,9.0,3.0,2.0,2.0,0.0,0.0,1.0,7.0,11.0,54.0,45.0,41.0,38.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-17-Inter-Cagliari,serie-a,home,Inter,Cagliari,17.04.2018,4,0,2017-2018,74%,26%,20.0,0.0,9.0,0.0,7.0,0.0,4.0,0.0,13.0,9.0,10.0,2.0,2.0,3.0,0.0,5.0,7.0,10.0,119.0,71.0,97.0,38.0,72%,28%,11.0,0.0,4.0,0.0,5.0,0.0,2.0,0.0,7.0,4.0,6.0,1.0,1.0,2.0,0.0,3.0,3.0,6.0,65.0,35.0,55.0,13.0,76%,24%,9.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,6.0,5.0,4.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,54.0,36.0,42.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-18-AS Roma-Genoa,serie-a,home,AS Roma,Genoa,18.04.2018,2,1,2017-2018,57%,43%,15.0,5.0,6.0,1.0,7.0,3.0,2.0,1.0,16.0,12.0,7.0,3.0,2.0,6.0,0.0,4.0,10.0,10.0,110.0,89.0,67.0,41.0,61%,39%,8.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,5.0,7.0,2.0,0.0,1.0,0.0,0.0,2.0,6.0,5.0,58.0,40.0,30.0,14.0,53%,47%,7.0,4.0,3.0,1.0,4.0,2.0,0.0,1.0,11.0,5.0,5.0,3.0,1.0,6.0,0.0,2.0,4.0,5.0,52.0,49.0,37.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-18-Benevento-Atalanta,serie-a,home,Benevento,Atalanta,18.04.2018,0,3,2017-2018,55%,45%,12.0,12.0,4.0,8.0,6.0,2.0,2.0,2.0,24.0,14.0,6.0,1.0,1.0,3.0,5.0,4.0,13.0,21.0,109.0,101.0,74.0,79.0,52%,48%,8.0,4.0,2.0,3.0,5.0,0.0,1.0,1.0,14.0,5.0,4.0,0.0,0.0,1.0,2.0,2.0,5.0,13.0,43.0,61.0,27.0,53.0,58%,42%,4.0,8.0,2.0,5.0,1.0,2.0,1.0,1.0,10.0,9.0,2.0,1.0,1.0,2.0,3.0,2.0,8.0,8.0,66.0,40.0,47.0,26.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-18-Crotone-Juventus,serie-a,home,Crotone,Juventus,18.04.2018,1,1,2017-2018,27%,73%,9.0,13.0,3.0,4.0,4.0,7.0,2.0,2.0,13.0,10.0,2.0,7.0,1.0,1.0,3.0,2.0,9.0,12.0,84.0,132.0,63.0,93.0,23%,77%,1.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,5.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,44.0,74.0,37.0,35.0,31%,69%,8.0,9.0,2.0,2.0,4.0,5.0,2.0,2.0,11.0,5.0,0.0,5.0,0.0,1.0,2.0,1.0,5.0,10.0,40.0,58.0,26.0,58.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-18-Fiorentina-Lazio,serie-a,home,Fiorentina,Lazio,18.04.2018,3,4,2017-2018,38%,62%,13.0,17.0,6.0,8.0,3.0,4.0,4.0,5.0,15.0,21.0,0.0,8.0,3.0,3.0,4.0,3.0,17.0,14.0,94.0,121.0,54.0,88.0,29%,71%,6.0,10.0,3.0,5.0,2.0,2.0,1.0,3.0,5.0,11.0,0.0,6.0,2.0,1.0,3.0,1.0,8.0,5.0,38.0,64.0,15.0,50.0,47%,53%,7.0,7.0,3.0,3.0,1.0,2.0,3.0,2.0,10.0,10.0,0.0,2.0,1.0,2.0,1.0,2.0,9.0,9.0,56.0,57.0,39.0,38.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-18-Napoli-Udinese,serie-a,home,Napoli,Udinese,18.04.2018,4,2,2017-2018,69%,31%,18.0,19.0,9.0,5.0,3.0,9.0,6.0,5.0,18.0,10.0,8.0,7.0,3.0,5.0,3.0,5.0,7.0,13.0,133.0,92.0,83.0,69.0,70%,30%,9.0,9.0,3.0,3.0,2.0,3.0,4.0,3.0,10.0,5.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,8.0,70.0,46.0,45.0,37.0,68%,32%,9.0,10.0,6.0,2.0,1.0,6.0,2.0,2.0,8.0,5.0,4.0,3.0,1.0,2.0,1.0,3.0,4.0,5.0,63.0,46.0,38.0,32.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-18-Sampdoria-Bologna,serie-a,home,Sampdoria,Bologna,18.04.2018,1,0,2017-2018,53%,47%,16.0,11.0,2.0,2.0,10.0,5.0,4.0,4.0,14.0,13.0,6.0,6.0,2.0,2.0,2.0,1.0,11.0,12.0,103.0,100.0,78.0,71.0,57%,43%,6.0,3.0,1.0,0.0,4.0,3.0,1.0,0.0,9.0,6.0,4.0,2.0,1.0,1.0,0.0,1.0,5.0,8.0,53.0,45.0,41.0,34.0,49%,51%,10.0,8.0,1.0,2.0,6.0,2.0,3.0,4.0,5.0,7.0,2.0,4.0,1.0,1.0,2.0,0.0,6.0,4.0,50.0,55.0,37.0,37.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-18-Spal-Chievo,serie-a,home,Spal,Chievo,18.04.2018,0,0,2017-2018,59%,41%,9.0,6.0,1.0,0.0,5.0,5.0,3.0,1.0,24.0,13.0,6.0,2.0,1.0,2.0,0.0,1.0,12.0,24.0,112.0,101.0,77.0,75.0,60%,40%,7.0,2.0,1.0,0.0,4.0,1.0,2.0,1.0,9.0,7.0,5.0,2.0,1.0,0.0,0.0,1.0,6.0,10.0,59.0,47.0,44.0,36.0,58%,42%,2.0,4.0,0.0,0.0,1.0,4.0,1.0,0.0,15.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,14.0,53.0,54.0,33.0,39.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-18-Torino-AC Milan,serie-a,home,Torino,AC Milan,18.04.2018,1,1,2017-2018,47%,53%,12.0,9.0,5.0,5.0,4.0,3.0,3.0,1.0,12.0,24.0,6.0,6.0,3.0,0.0,4.0,4.0,21.0,13.0,101.0,123.0,64.0,68.0,52%,48%,5.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,6.0,11.0,3.0,5.0,0.0,0.0,1.0,1.0,11.0,7.0,52.0,49.0,36.0,33.0,42%,58%,7.0,4.0,4.0,3.0,1.0,1.0,2.0,0.0,6.0,13.0,3.0,1.0,3.0,0.0,3.0,3.0,10.0,6.0,49.0,74.0,28.0,35.0,1.0,0.0,4.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-18-Verona-Sassuolo,serie-a,home,Verona,Sassuolo,18.04.2018,0,1,2017-2018,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-21-AC Milan-Benevento,serie-a,home,AC Milan,Benevento,21.04.2018,0,1,2017-2018,63%,37%,21.0,5.0,6.0,1.0,7.0,4.0,8.0,0.0,12.0,16.0,4.0,1.0,3.0,6.0,0.0,6.0,13.0,7.0,105.0,67.0,73.0,29.0,63%,37%,10.0,2.0,2.0,1.0,4.0,1.0,4.0,0.0,7.0,4.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,5.0,53.0,32.0,34.0,18.0,63%,37%,11.0,3.0,4.0,0.0,3.0,3.0,4.0,0.0,5.0,12.0,2.0,1.0,3.0,4.0,0.0,4.0,9.0,2.0,52.0,35.0,39.0,11.0,0.0,1.0,2.0,4.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-21-Sassuolo-Fiorentina,serie-a,home,Sassuolo,Fiorentina,21.04.2018,1,0,2017-2018,45%,55%,10.0,6.0,6.0,1.0,2.0,3.0,2.0,2.0,21.0,22.0,4.0,2.0,2.0,1.0,1.0,5.0,22.0,20.0,46.0,49.0,41.0,43.0,46%,54%,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,11.0,13.0,0.0,1.0,1.0,0.0,0.0,2.0,12.0,11.0,20.0,24.0,17.0,22.0,44%,56%,5.0,6.0,3.0,1.0,2.0,3.0,0.0,2.0,10.0,9.0,4.0,1.0,1.0,1.0,1.0,3.0,10.0,9.0,26.0,25.0,24.0,21.0,0.0,1.0,6.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-21-Spal-AS Roma,serie-a,home,Spal,AS Roma,21.04.2018,0,3,2017-2018,34%,66%,6.0,14.0,3.0,7.0,2.0,6.0,1.0,1.0,12.0,14.0,2.0,3.0,4.0,1.0,4.0,3.0,10.0,11.0,36.0,65.0,16.0,42.0,38%,62%,1.0,9.0,0.0,4.0,1.0,4.0,0.0,1.0,8.0,6.0,0.0,1.0,1.0,0.0,3.0,0.0,5.0,8.0,17.0,35.0,7.0,24.0,30%,70%,5.0,5.0,3.0,3.0,1.0,2.0,1.0,0.0,4.0,8.0,2.0,2.0,3.0,1.0,1.0,3.0,5.0,3.0,19.0,30.0,9.0,18.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-22-Atalanta-Torino,serie-a,home,Atalanta,Torino,22.04.2018,2,1,2017-2018,54%,46%,22.0,10.0,8.0,1.0,10.0,7.0,4.0,2.0,20.0,20.0,11.0,4.0,1.0,2.0,0.0,6.0,19.0,18.0,125.0,111.0,85.0,39.0,61%,39%,11.0,2.0,4.0,0.0,5.0,2.0,2.0,0.0,6.0,10.0,4.0,2.0,0.0,1.0,0.0,4.0,10.0,5.0,75.0,65.0,45.0,17.0,47%,53%,11.0,8.0,4.0,1.0,5.0,5.0,2.0,2.0,14.0,10.0,7.0,2.0,1.0,1.0,0.0,2.0,9.0,13.0,50.0,46.0,40.0,22.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-22-Cagliari-Bologna,serie-a,home,Cagliari,Bologna,22.04.2018,0,0,2017-2018,52%,48%,13.0,5.0,2.0,2.0,7.0,3.0,4.0,0.0,14.0,17.0,7.0,1.0,2.0,1.0,2.0,2.0,15.0,13.0,118.0,97.0,67.0,47.0,45%,55%,5.0,4.0,1.0,1.0,2.0,3.0,2.0,0.0,6.0,8.0,4.0,0.0,1.0,0.0,1.0,1.0,7.0,6.0,69.0,46.0,35.0,22.0,59%,41%,8.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,8.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,8.0,7.0,49.0,51.0,32.0,25.0,0.0,0.0,3.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-22-Chievo-Inter,serie-a,home,Chievo,Inter,22.04.2018,1,2,2017-2018,40%,60%,13.0,11.0,6.0,5.0,5.0,4.0,2.0,2.0,13.0,15.0,4.0,10.0,4.0,3.0,3.0,5.0,11.0,9.0,166.0,188.0,116.0,111.0,33%,67%,5.0,5.0,4.0,0.0,1.0,3.0,0.0,2.0,6.0,6.0,2.0,5.0,0.0,2.0,0.0,4.0,6.0,4.0,69.0,106.0,50.0,62.0,47%,53%,8.0,6.0,2.0,5.0,4.0,1.0,2.0,0.0,7.0,9.0,2.0,5.0,4.0,1.0,3.0,1.0,5.0,5.0,97.0,82.0,66.0,49.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-22-Juventus-Napoli,serie-a,home,Juventus,Napoli,22.04.2018,0,1,2017-2018,40%,60%,4.0,12.0,0.0,4.0,1.0,8.0,3.0,0.0,20.0,12.0,3.0,3.0,2.0,4.0,3.0,0.0,10.0,17.0,97.0,138.0,38.0,74.0,41%,59%,3.0,6.0,0.0,1.0,1.0,5.0,2.0,0.0,8.0,7.0,3.0,1.0,0.0,2.0,1.0,0.0,7.0,6.0,39.0,66.0,17.0,36.0,39%,61%,1.0,6.0,0.0,3.0,0.0,3.0,1.0,0.0,12.0,5.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0,11.0,58.0,72.0,21.0,38.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-22-Lazio-Sampdoria,serie-a,home,Lazio,Sampdoria,22.04.2018,4,0,2017-2018,47%,53%,16.0,6.0,10.0,2.0,4.0,2.0,2.0,2.0,9.0,18.0,8.0,4.0,7.0,1.0,2.0,6.0,11.0,8.0,71.0,67.0,48.0,41.0,53%,47%,9.0,2.0,7.0,1.0,2.0,0.0,0.0,1.0,6.0,8.0,5.0,2.0,3.0,1.0,1.0,5.0,5.0,5.0,39.0,33.0,28.0,17.0,41%,59%,7.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,10.0,3.0,2.0,4.0,0.0,1.0,1.0,6.0,3.0,32.0,34.0,20.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-22-Udinese-Crotone,serie-a,home,Udinese,Crotone,22.04.2018,1,2,2017-2018,48%,52%,15.0,11.0,6.0,2.0,4.0,3.0,5.0,6.0,16.0,20.0,6.0,5.0,0.0,9.0,0.0,5.0,21.0,7.0,116.0,114.0,99.0,68.0,39%,61%,6.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,9.0,9.0,3.0,3.0,0.0,4.0,0.0,2.0,9.0,5.0,58.0,64.0,47.0,35.0,57%,43%,9.0,6.0,3.0,1.0,3.0,1.0,3.0,4.0,7.0,11.0,3.0,2.0,0.0,5.0,0.0,3.0,12.0,2.0,58.0,50.0,52.0,33.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-23-Genoa-Verona,serie-a,home,Genoa,Verona,23.04.2018,3,1,2017-2018,50%,50%,18.0,13.0,8.0,3.0,7.0,5.0,3.0,5.0,11.0,12.0,8.0,2.0,0.0,1.0,2.0,5.0,13.0,10.0,114.0,106.0,74.0,49.0,50%,50%,7.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,5.0,3.0,1.0,0.0,0.0,1.0,2.0,5.0,6.0,62.0,59.0,29.0,21.0,50%,50%,11.0,9.0,5.0,2.0,5.0,4.0,1.0,3.0,5.0,7.0,5.0,1.0,0.0,1.0,1.0,3.0,8.0,4.0,52.0,47.0,45.0,28.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-28-AS Roma-Chievo,serie-a,home,AS Roma,Chievo,28.04.2018,4,1,2017-2018,53%,47%,15.0,12.0,7.0,6.0,8.0,4.0,0.0,2.0,13.0,14.0,3.0,7.0,3.0,3.0,5.0,3.0,12.0,10.0,98.0,82.0,74.0,85.0,60%,40%,8.0,2.0,3.0,1.0,5.0,1.0,0.0,0.0,6.0,10.0,2.0,3.0,2.0,1.0,1.0,1.0,8.0,5.0,56.0,38.0,40.0,35.0,46%,54%,7.0,10.0,4.0,5.0,3.0,3.0,0.0,2.0,7.0,4.0,1.0,4.0,1.0,2.0,4.0,2.0,4.0,5.0,42.0,44.0,34.0,50.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-28-Inter-Juventus,serie-a,home,Inter,Juventus,28.04.2018,2,3,2017-2018,44%,56%,10.0,13.0,5.0,4.0,4.0,7.0,1.0,2.0,15.0,7.0,2.0,8.0,1.0,2.0,1.0,3.0,7.0,15.0,130.0,174.0,75.0,125.0,43%,57%,5.0,6.0,2.0,1.0,2.0,5.0,1.0,0.0,5.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0,3.0,5.0,59.0,94.0,36.0,54.0,45%,55%,5.0,7.0,3.0,3.0,2.0,2.0,0.0,2.0,10.0,5.0,0.0,5.0,1.0,0.0,1.0,1.0,4.0,10.0,71.0,80.0,39.0,71.0,1.0,0.0,2.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-29-Atalanta-Genoa,serie-a,home,Atalanta,Genoa,29.04.2018,3,1,2017-2018,50%,50%,13.0,12.0,6.0,3.0,3.0,5.0,4.0,4.0,8.0,13.0,1.0,7.0,0.0,2.0,2.0,3.0,13.0,6.0,106.0,116.0,75.0,65.0,61%,39%,9.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,5.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,4.0,60.0,51.0,44.0,18.0,39%,61%,4.0,11.0,3.0,2.0,1.0,5.0,0.0,4.0,3.0,7.0,1.0,6.0,0.0,1.0,1.0,2.0,7.0,2.0,46.0,65.0,31.0,47.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-04-29-Benevento-Udinese,serie-a,home,Benevento,Udinese,29.04.2018,3,3,2017-2018,49%,51%,14.0,18.0,6.0,6.0,5.0,9.0,3.0,3.0,22.0,13.0,4.0,4.0,2.0,4.0,3.0,3.0,11.0,19.0,111.0,133.0,59.0,75.0,44%,56%,7.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,12.0,7.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,9.0,58.0,78.0,21.0,39.0,54%,46%,7.0,14.0,3.0,4.0,3.0,8.0,1.0,2.0,10.0,6.0,4.0,2.0,2.0,1.0,2.0,1.0,4.0,10.0,53.0,55.0,38.0,36.0,1.0,0.0,4.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
