match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,Match Attacks,opponent Match Attacks,Match Dangerous Attacks,opponent Match Dangerous Attacks,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Yellow Cards,opponent 1st half Yellow Cards,1st half Attacks,opponent 1st half Attacks,1st half Dangerous Attacks,opponent 1st half Dangerous Attacks,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,2nd half Attacks,opponent 2nd half Attacks,2nd half Dangerous Attacks,opponent 2nd half Dangerous Attacks,Match Red Cards,opponent Match Red Cards,Match Total Passes,opponent Match Total Passes,Match Completed Passes,opponent Match Completed Passes,1st half Total Passes,opponent 1st half Total Passes,1st half Completed Passes,opponent 1st half Completed Passes,2nd half Red Cards,opponent 2nd half Red Cards,2nd half Total Passes,opponent 2nd half Total Passes,2nd half Completed Passes,opponent 2nd half Completed Passes,1st half Red Cards,opponent 1st half Red Cards,Match Tackles,opponent Match Tackles,1st half Tackles,opponent 1st half Tackles,2nd half Tackles,opponent 2nd half Tackles,Extra timeBall Possession,opponent Extra timeBall Possession,Extra timeGoal Attempts,opponent Extra timeGoal Attempts,Extra timeShots on Goal,opponent Extra timeShots on Goal,Extra timeShots off Goal,opponent Extra timeShots off Goal,Extra timeBlocked Shots,opponent Extra timeBlocked Shots,Extra timeFree Kicks,opponent Extra timeFree Kicks,Extra timeCorner Kicks,opponent Extra timeCorner Kicks,Extra timeOffsides,opponent Extra timeOffsides,Extra timeGoalkeeper Saves,opponent Extra timeGoalkeeper Saves,Extra timeFouls,opponent Extra timeFouls,Extra timeYellow Cards,opponent Extra timeYellow Cards,Extra timeTotal Passes,opponent Extra timeTotal Passes,Extra timeTackles,opponent Extra timeTackles,Extra timeAttacks,opponent Extra timeAttacks,Extra timeDangerous Attacks,opponent Extra timeDangerous Attacks,Match Throw-in,opponent Match Throw-in,1st half Throw-in,opponent 1st half Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
ligue-1-2018-2019-2019-03-31-Monaco-Caen,ligue-1,home,Monaco,Caen,31.03.2019,0,1,2018-2019,68%,32%,24.0,7.0,6.0,2.0,9.0,3.0,9.0,2.0,14.0,13.0,13.0,0.0,2.0,0.0,1.0,6.0,12.0,14.0,1.0,2.0,136.0,82.0,83.0,15.0,65%,35%,8.0,3.0,2.0,2.0,1.0,0.0,5.0,1.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0,2.0,4.0,5.0,1.0,1.0,69.0,47.0,44.0,12.0,71%,29%,16.0,4.0,4.0,0.0,8.0,3.0,4.0,1.0,9.0,8.0,8.0,0.0,1.0,0.0,0.0,4.0,8.0,9.0,0.0,1.0,67.0,35.0,39.0,3.0,0.0,0.0,483.0,250.0,401.0,166.0,242.0,139.0,200.0,97.0,0.0,0.0,241.0,111.0,201.0,69.0,0.0,0.0,11.0,15.0,9.0,10.0,2.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-03-31-Nantes-Lille,ligue-1,home,Nantes,Lille,31.03.2019,2,3,2018-2019,51%,49%,8.0,10.0,2.0,3.0,4.0,4.0,2.0,3.0,20.0,17.0,3.0,6.0,3.0,1.0,0.0,0.0,15.0,21.0,2.0,3.0,91.0,89.0,38.0,36.0,47%,53%,1.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,11.0,7.0,2.0,2.0,2.0,1.0,0.0,0.0,5.0,10.0,0.0,1.0,51.0,50.0,19.0,26.0,55%,45%,7.0,6.0,2.0,3.0,3.0,1.0,2.0,2.0,9.0,10.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0,11.0,2.0,2.0,40.0,39.0,19.0,10.0,0.0,0.0,375.0,361.0,294.0,291.0,202.0,227.0,151.0,186.0,0.0,0.0,173.0,134.0,143.0,105.0,0.0,0.0,21.0,12.0,12.0,6.0,9.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-03-31-Toulouse-Paris SG,ligue-1,home,Toulouse,Paris SG,31.03.2019,0,1,2018-2019,35%,65%,9.0,10.0,3.0,4.0,4.0,5.0,2.0,1.0,17.0,14.0,6.0,6.0,1.0,3.0,3.0,3.0,13.0,14.0,2.0,1.0,108.0,107.0,35.0,56.0,32%,68%,3.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,8.0,7.0,3.0,6.0,0.0,1.0,2.0,1.0,7.0,7.0,2.0,1.0,43.0,56.0,13.0,27.0,38%,62%,6.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,9.0,7.0,3.0,0.0,1.0,2.0,1.0,2.0,6.0,7.0,0.0,0.0,65.0,51.0,22.0,29.0,0.0,0.0,316.0,608.0,234.0,522.0,140.0,303.0,103.0,267.0,0.0,0.0,176.0,305.0,131.0,255.0,0.0,0.0,23.0,33.0,11.0,13.0,12.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-04-01-St Etienne-Nimes,ligue-1,home,St Etienne,Nimes,01.04.2019,2,1,2018-2019,60%,40%,14.0,15.0,9.0,6.0,3.0,4.0,2.0,5.0,10.0,12.0,5.0,7.0,5.0,2.0,5.0,7.0,7.0,8.0,3.0,4.0,117.0,85.0,54.0,28.0,62%,38%,11.0,6.0,7.0,3.0,3.0,0.0,1.0,3.0,5.0,6.0,3.0,1.0,3.0,2.0,2.0,6.0,3.0,3.0,1.0,1.0,57.0,29.0,27.0,4.0,58%,42%,3.0,9.0,2.0,3.0,0.0,4.0,1.0,2.0,5.0,6.0,2.0,6.0,2.0,0.0,3.0,1.0,4.0,5.0,2.0,3.0,60.0,56.0,27.0,24.0,0.0,0.0,493.0,326.0,407.0,236.0,248.0,150.0,209.0,100.0,0.0,0.0,245.0,176.0,198.0,136.0,0.0,0.0,17.0,17.0,7.0,9.0,10.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-04-03-Montpellier-Guingamp,ligue-1,home,Montpellier,Guingamp,03.04.2019,2,0,2018-2019,52%,48%,17.0,8.0,7.0,3.0,5.0,2.0,5.0,3.0,7.0,12.0,5.0,8.0,0.0,0.0,3.0,5.0,12.0,7.0,0.0,2.0,109.0,119.0,41.0,59.0,55%,45%,8.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,8.0,1.0,4.0,0.0,0.0,1.0,3.0,8.0,4.0,0.0,0.0,61.0,59.0,25.0,34.0,49%,51%,9.0,3.0,3.0,2.0,3.0,0.0,3.0,1.0,3.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,2.0,48.0,60.0,16.0,25.0,0.0,0.0,470.0,420.0,387.0,351.0,249.0,192.0,205.0,157.0,0.0,0.0,221.0,228.0,182.0,194.0,0.0,0.0,21.0,16.0,10.0,9.0,11.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-04-03-Strasbourg-Reims,ligue-1,home,Strasbourg,Reims,03.04.2019,4,0,2018-2019,47%,53%,13.0,10.0,9.0,3.0,3.0,3.0,1.0,4.0,13.0,15.0,4.0,9.0,0.0,1.0,3.0,5.0,15.0,13.0,2.0,3.0,76.0,114.0,36.0,60.0,52%,48%,8.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,9.0,7.0,3.0,3.0,0.0,1.0,1.0,5.0,7.0,7.0,0.0,1.0,43.0,57.0,21.0,27.0,42%,58%,5.0,5.0,3.0,2.0,2.0,1.0,0.0,2.0,4.0,8.0,1.0,6.0,0.0,0.0,2.0,0.0,8.0,6.0,2.0,2.0,33.0,57.0,15.0,33.0,1.0,0.0,361.0,402.0,299.0,336.0,222.0,205.0,184.0,171.0,1.0,0.0,139.0,197.0,115.0,165.0,0.0,0.0,14.0,11.0,6.0,4.0,8.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-04-05-Bordeaux-Marseille,ligue-1,home,Bordeaux,Marseille,05.04.2019,2,0,2018-2019,35%,65%,7.0,20.0,7.0,5.0,0.0,10.0,0.0,5.0,11.0,18.0,1.0,11.0,2.0,0.0,5.0,5.0,16.0,13.0,2.0,3.0,85.0,133.0,18.0,60.0,41%,59%,5.0,7.0,5.0,2.0,0.0,3.0,0.0,2.0,6.0,8.0,0.0,4.0,0.0,0.0,2.0,4.0,9.0,7.0,0.0,1.0,43.0,62.0,7.0,24.0,29%,71%,2.0,13.0,2.0,3.0,0.0,7.0,0.0,3.0,5.0,10.0,1.0,7.0,2.0,0.0,3.0,1.0,7.0,6.0,2.0,2.0,42.0,71.0,11.0,36.0,1.0,0.0,301.0,542.0,222.0,453.0,167.0,233.0,130.0,191.0,1.0,0.0,134.0,309.0,92.0,262.0,0.0,0.0,15.0,21.0,2.0,5.0,13.0,16.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-04-06-Amiens-St Etienne,ligue-1,home,Amiens,St Etienne,06.04.2019,2,2,2018-2019,33%,67%,5.0,26.0,4.0,6.0,0.0,8.0,1.0,12.0,13.0,11.0,1.0,7.0,1.0,0.0,4.0,2.0,10.0,13.0,2.0,2.0,99.0,120.0,38.0,66.0,42%,58%,3.0,9.0,2.0,4.0,0.0,3.0,1.0,2.0,7.0,5.0,1.0,4.0,0.0,0.0,3.0,1.0,5.0,7.0,0.0,1.0,62.0,51.0,22.0,18.0,24%,76%,2.0,17.0,2.0,2.0,0.0,5.0,0.0,10.0,6.0,6.0,0.0,3.0,1.0,0.0,1.0,1.0,5.0,6.0,2.0,1.0,37.0,69.0,16.0,48.0,1.0,0.0,258.0,491.0,177.0,405.0,154.0,200.0,115.0,155.0,0.0,0.0,104.0,291.0,62.0,250.0,1.0,0.0,12.0,10.0,6.0,6.0,6.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-04-06-Angers-Rennes,ligue-1,home,Angers,Rennes,06.04.2019,3,3,2018-2019,44%,56%,17.0,7.0,9.0,5.0,4.0,1.0,4.0,1.0,14.0,11.0,4.0,2.0,1.0,1.0,2.0,6.0,11.0,13.0,3.0,4.0,91.0,128.0,53.0,22.0,42%,58%,6.0,3.0,3.0,3.0,1.0,0.0,2.0,0.0,3.0,4.0,3.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,49.0,77.0,30.0,15.0,46%,54%,11.0,4.0,6.0,2.0,3.0,1.0,2.0,1.0,11.0,7.0,1.0,2.0,0.0,1.0,0.0,3.0,8.0,10.0,3.0,4.0,42.0,51.0,23.0,7.0,0.0,0.0,406.0,526.0,333.0,451.0,242.0,338.0,194.0,300.0,0.0,0.0,164.0,188.0,139.0,151.0,0.0,0.0,17.0,21.0,13.0,11.0,4.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-04-06-Guingamp-Monaco,ligue-1,home,Guingamp,Monaco,06.04.2019,1,1,2018-2019,32%,68%,11.0,18.0,2.0,5.0,4.0,6.0,5.0,7.0,16.0,18.0,3.0,9.0,2.0,1.0,4.0,1.0,17.0,14.0,4.0,5.0,90.0,156.0,33.0,63.0,37%,63%,8.0,7.0,1.0,3.0,3.0,2.0,4.0,2.0,6.0,7.0,3.0,5.0,1.0,1.0,3.0,0.0,6.0,5.0,1.0,0.0,52.0,78.0,21.0,30.0,27%,73%,3.0,11.0,1.0,2.0,1.0,4.0,1.0,5.0,10.0,11.0,0.0,4.0,1.0,0.0,1.0,1.0,11.0,9.0,3.0,5.0,38.0,78.0,12.0,33.0,0.0,0.0,246.0,511.0,145.0,413.0,140.0,239.0,91.0,187.0,0.0,0.0,106.0,272.0,54.0,226.0,0.0,0.0,24.0,17.0,14.0,11.0,10.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-04-06-Lyon-Dijon,ligue-1,home,Lyon,Dijon,06.04.2019,1,3,2018-2019,63%,37%,27.0,8.0,6.0,4.0,14.0,2.0,7.0,2.0,18.0,14.0,8.0,3.0,0.0,1.0,1.0,5.0,14.0,17.0,1.0,2.0,126.0,96.0,55.0,22.0,68%,32%,12.0,7.0,4.0,3.0,6.0,2.0,2.0,2.0,11.0,6.0,7.0,2.0,0.0,0.0,1.0,3.0,6.0,11.0,0.0,0.0,66.0,41.0,34.0,8.0,58%,42%,15.0,1.0,2.0,1.0,8.0,0.0,5.0,0.0,7.0,8.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,6.0,1.0,2.0,60.0,55.0,21.0,14.0,0.0,0.0,503.0,303.0,430.0,208.0,277.0,135.0,245.0,88.0,0.0,0.0,226.0,168.0,185.0,120.0,0.0,0.0,10.0,15.0,9.0,5.0,1.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-04-06-Nimes-Caen,ligue-1,home,Nimes,Caen,06.04.2019,2,0,2018-2019,50%,50%,12.0,5.0,7.0,1.0,4.0,2.0,1.0,2.0,16.0,19.0,4.0,2.0,0.0,1.0,1.0,5.0,19.0,16.0,1.0,4.0,103.0,90.0,64.0,32.0,47%,53%,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,2.0,6.0,8.0,1.0,3.0,53.0,38.0,26.0,17.0,53%,47%,8.0,1.0,5.0,0.0,3.0,1.0,0.0,0.0,8.0,14.0,1.0,0.0,0.0,0.0,0.0,3.0,13.0,8.0,0.0,1.0,50.0,52.0,38.0,15.0,0.0,0.0,325.0,330.0,236.0,242.0,164.0,184.0,124.0,146.0,0.0,0.0,161.0,146.0,112.0,96.0,0.0,0.0,17.0,18.0,8.0,5.0,9.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-04-07-Nice-Montpellier,ligue-1,home,Nice,Montpellier,07.04.2019,1,0,2018-2019,51%,49%,15.0,16.0,5.0,4.0,6.0,7.0,4.0,5.0,16.0,12.0,6.0,3.0,1.0,2.0,4.0,4.0,11.0,14.0,1.0,1.0,94.0,125.0,44.0,52.0,53%,47%,8.0,6.0,2.0,2.0,2.0,3.0,4.0,1.0,9.0,5.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,9.0,0.0,1.0,48.0,55.0,21.0,26.0,49%,51%,7.0,10.0,3.0,2.0,4.0,4.0,0.0,4.0,7.0,7.0,5.0,2.0,1.0,2.0,2.0,3.0,6.0,5.0,1.0,0.0,46.0,70.0,23.0,26.0,0.0,0.0,478.0,449.0,410.0,364.0,250.0,210.0,223.0,176.0,0.0,0.0,228.0,239.0,187.0,188.0,0.0,0.0,16.0,22.0,10.0,6.0,6.0,16.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-04-07-Paris SG-Strasbourg,ligue-1,home,Paris SG,Strasbourg,07.04.2019,2,2,2018-2019,74%,26%,21.0,9.0,6.0,4.0,11.0,3.0,4.0,2.0,10.0,14.0,10.0,5.0,7.0,0.0,2.0,4.0,7.0,10.0,0.0,2.0,157.0,58.0,101.0,14.0,76%,24%,9.0,8.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,5.0,5.0,1.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,71.0,23.0,37.0,10.0,72%,28%,12.0,1.0,3.0,0.0,7.0,1.0,2.0,0.0,6.0,11.0,5.0,0.0,6.0,0.0,0.0,2.0,5.0,6.0,0.0,2.0,86.0,35.0,64.0,4.0,0.0,0.0,757.0,260.0,696.0,199.0,387.0,117.0,355.0,91.0,0.0,0.0,370.0,143.0,341.0,108.0,0.0,0.0,15.0,12.0,9.0,8.0,6.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-04-07-Reims-Lille,ligue-1,home,Reims,Lille,07.04.2019,1,1,2018-2019,42%,58%,10.0,11.0,3.0,4.0,4.0,4.0,3.0,3.0,12.0,16.0,6.0,4.0,1.0,0.0,3.0,2.0,15.0,12.0,2.0,2.0,74.0,127.0,37.0,34.0,42%,58%,2.0,6.0,0.0,2.0,1.0,2.0,1.0,2.0,6.0,10.0,1.0,1.0,1.0,0.0,2.0,0.0,9.0,6.0,2.0,2.0,41.0,69.0,14.0,11.0,42%,58%,8.0,5.0,3.0,2.0,3.0,2.0,2.0,1.0,6.0,6.0,5.0,3.0,0.0,0.0,1.0,2.0,6.0,6.0,0.0,0.0,33.0,58.0,23.0,23.0,0.0,0.0,369.0,511.0,288.0,439.0,197.0,269.0,156.0,234.0,0.0,0.0,172.0,242.0,132.0,205.0,0.0,0.0,16.0,14.0,10.0,8.0,6.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-04-07-Toulouse-Nantes,ligue-1,home,Toulouse,Nantes,07.04.2019,1,0,2018-2019,53%,47%,14.0,19.0,5.0,1.0,7.0,11.0,2.0,7.0,13.0,20.0,4.0,5.0,1.0,2.0,1.0,4.0,19.0,11.0,3.0,1.0,118.0,111.0,62.0,56.0,58%,42%,7.0,6.0,2.0,0.0,4.0,4.0,1.0,2.0,5.0,14.0,1.0,0.0,1.0,1.0,0.0,2.0,12.0,4.0,3.0,1.0,64.0,44.0,34.0,12.0,48%,52%,7.0,13.0,3.0,1.0,3.0,7.0,1.0,5.0,8.0,6.0,3.0,5.0,0.0,1.0,1.0,2.0,7.0,7.0,0.0,0.0,54.0,67.0,28.0,44.0,0.0,1.0,427.0,386.0,345.0,293.0,242.0,178.0,202.0,136.0,0.0,0.0,185.0,208.0,143.0,157.0,0.0,1.0,19.0,16.0,6.0,10.0,13.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-04-09-Nimes-Rennes,ligue-1,home,Nimes,Rennes,09.04.2019,3,1,2018-2019,45%,55%,19.0,8.0,8.0,3.0,9.0,5.0,2.0,0.0,14.0,10.0,5.0,3.0,0.0,2.0,2.0,5.0,10.0,12.0,2.0,2.0,89.0,96.0,61.0,64.0,43%,57%,10.0,4.0,4.0,3.0,6.0,1.0,0.0,0.0,7.0,4.0,4.0,2.0,0.0,0.0,2.0,3.0,4.0,7.0,2.0,2.0,41.0,40.0,28.0,32.0,47%,53%,9.0,4.0,4.0,0.0,3.0,4.0,2.0,0.0,7.0,6.0,1.0,1.0,0.0,2.0,0.0,2.0,6.0,5.0,0.0,0.0,48.0,56.0,33.0,32.0,1.0,1.0,390.0,482.0,313.0,395.0,174.0,240.0,135.0,189.0,0.0,0.0,216.0,242.0,178.0,206.0,1.0,1.0,25.0,16.0,10.0,7.0,15.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-04-12-Dijon-Amiens,ligue-1,home,Dijon,Amiens,12.04.2019,0,0,2018-2019,56%,44%,18.0,4.0,5.0,1.0,8.0,1.0,5.0,2.0,10.0,15.0,8.0,1.0,1.0,0.0,1.0,5.0,13.0,11.0,3.0,3.0,131.0,114.0,54.0,34.0,52%,48%,6.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,2.0,1.0,60.0,62.0,25.0,20.0,60%,40%,12.0,3.0,2.0,1.0,7.0,1.0,3.0,1.0,7.0,7.0,7.0,1.0,1.0,0.0,1.0,2.0,5.0,8.0,1.0,2.0,71.0,52.0,29.0,14.0,0.0,1.0,407.0,325.0,312.0,228.0,200.0,187.0,146.0,136.0,0.0,1.0,207.0,138.0,166.0,92.0,0.0,0.0,17.0,9.0,10.0,3.0,7.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-04-12-Nantes-Lyon,ligue-1,home,Nantes,Lyon,12.04.2019,2,1,2018-2019,38%,62%,14.0,11.0,5.0,4.0,6.0,4.0,3.0,3.0,9.0,11.0,6.0,7.0,0.0,0.0,3.0,3.0,9.0,11.0,2.0,1.0,36.0,89.0,20.0,31.0,38%,62%,7.0,4.0,4.0,2.0,1.0,2.0,2.0,0.0,4.0,7.0,4.0,1.0,0.0,0.0,1.0,3.0,7.0,4.0,1.0,0.0,24.0,57.0,10.0,15.0,38%,62%,7.0,7.0,1.0,2.0,5.0,2.0,1.0,3.0,5.0,4.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,7.0,1.0,1.0,12.0,32.0,10.0,16.0,0.0,0.0,295.0,501.0,217.0,433.0,155.0,260.0,117.0,225.0,0.0,0.0,140.0,241.0,100.0,208.0,0.0,0.0,16.0,10.0,6.0,4.0,10.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-04-13-Caen-Angers,ligue-1,home,Caen,Angers,13.04.2019,0,1,2018-2019,49%,51%,8.0,13.0,2.0,5.0,3.0,5.0,3.0,3.0,13.0,15.0,1.0,3.0,2.0,0.0,4.0,2.0,14.0,13.0,4.0,1.0,129.0,139.0,41.0,34.0,41%,59%,4.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,5.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,4.0,0.0,0.0,55.0,76.0,22.0,23.0,57%,43%,4.0,7.0,1.0,3.0,1.0,2.0,2.0,2.0,9.0,10.0,1.0,1.0,2.0,0.0,2.0,1.0,9.0,9.0,4.0,1.0,74.0,63.0,19.0,11.0,0.0,0.0,489.0,523.0,390.0,424.0,228.0,323.0,179.0,267.0,0.0,0.0,261.0,200.0,211.0,157.0,0.0,0.0,18.0,18.0,11.0,7.0,7.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
