match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Yellow Cards,opponent 1st half Yellow Cards,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,Match Red Cards,opponent Match Red Cards,2nd half Red Cards,opponent 2nd half Red Cards,Match Pass Success %,opponent Match Pass Success %,1st half Pass Success %,opponent 1st half Pass Success %,2nd half Pass Success %,opponent 2nd half Pass Success %,1st half Red Cards,opponent 1st half Red Cards,Match Total Passes,opponent Match Total Passes,Match Tackles,opponent Match Tackles,1st half Total Passes,opponent 1st half Total Passes,1st half Tackles,opponent 1st half Tackles,2nd half Total Passes,opponent 2nd half Total Passes,2nd half Tackles,opponent 2nd half Tackles,Extra timeBall Possession,opponent Extra timeBall Possession,Extra timeGoal Attempts,opponent Extra timeGoal Attempts,Extra timeShots on Goal,opponent Extra timeShots on Goal,Extra timeShots off Goal,opponent Extra timeShots off Goal,Extra timeBlocked Shots,opponent Extra timeBlocked Shots,Extra timeFree Kicks,opponent Extra timeFree Kicks,Extra timeCorner Kicks,opponent Extra timeCorner Kicks,Extra timeOffsides,opponent Extra timeOffsides,Extra timeGoalkeeper Saves,opponent Extra timeGoalkeeper Saves,Extra timeFouls,opponent Extra timeFouls,Extra timeYellow Cards,opponent Extra timeYellow Cards,Extra timeTotal Passes,opponent Extra timeTotal Passes,Extra timeTackles,opponent Extra timeTackles,Match Throw-in,opponent Match Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
premier-league-2016-2017-2016-11-19-Stoke-Bournemouth,premier-league,home,Stoke,Bournemouth,19.11.2016,0,1,2016-2017,51%,49%,14.0,8.0,6.0,2.0,5.0,5.0,3.0,1.0,11.0,16.0,3.0,4.0,2.0,3.0,1.0,6.0,17.0,10.0,3.0,3.0,45%,55%,3.0,5.0,2.0,2.0,1.0,2.0,0.0,1.0,5.0,11.0,1.0,2.0,2.0,1.0,1.0,2.0,11.0,5.0,2.0,2.0,57%,43%,11.0,3.0,4.0,0.0,4.0,3.0,3.0,0.0,6.0,5.0,2.0,2.0,0.0,2.0,0.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-11-19-Sunderland-Hull,premier-league,home,Sunderland,Hull,19.11.2016,3,0,2016-2017,42%,58%,11.0,17.0,4.0,7.0,3.0,6.0,4.0,4.0,5.0,6.0,2.0,8.0,1.0,1.0,7.0,1.0,9.0,8.0,3.0,0.0,39%,61%,6.0,8.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,6.0,2.0,3.0,1.0,0.0,3.0,0.0,5.0,3.0,1.0,0.0,45%,55%,5.0,9.0,3.0,4.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,5.0,0.0,1.0,4.0,1.0,4.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-11-19-Tottenham-West Ham,premier-league,home,Tottenham,West Ham,19.11.2016,3,2,2016-2017,67%,33%,14.0,11.0,6.0,3.0,4.0,3.0,4.0,5.0,21.0,14.0,4.0,5.0,2.0,6.0,1.0,3.0,13.0,16.0,3.0,4.0,70%,30%,4.0,7.0,0.0,1.0,2.0,3.0,2.0,3.0,8.0,8.0,3.0,3.0,2.0,2.0,0.0,0.0,6.0,6.0,1.0,1.0,63%,37%,10.0,4.0,6.0,2.0,2.0,0.0,2.0,2.0,13.0,6.0,1.0,2.0,0.0,4.0,1.0,3.0,7.0,10.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-11-19-Watford-Leicester,premier-league,home,Watford,Leicester,19.11.2016,2,1,2016-2017,45%,55%,10.0,11.0,3.0,2.0,7.0,4.0,0.0,5.0,18.0,12.0,4.0,6.0,1.0,0.0,1.0,1.0,12.0,18.0,2.0,3.0,46%,54%,4.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0,6.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,7.0,6.0,2.0,0.0,44%,56%,6.0,6.0,1.0,1.0,5.0,2.0,0.0,3.0,12.0,5.0,2.0,4.0,0.0,0.0,1.0,1.0,5.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-11-20-Middlesbrough-Chelsea,premier-league,home,Middlesbrough,Chelsea,20.11.2016,0,1,2016-2017,42%,58%,12.0,13.0,1.0,3.0,7.0,6.0,4.0,4.0,11.0,13.0,2.0,3.0,0.0,1.0,2.0,1.0,13.0,10.0,2.0,3.0,45%,55%,4.0,8.0,0.0,2.0,3.0,2.0,1.0,4.0,5.0,6.0,0.0,3.0,0.0,1.0,1.0,0.0,6.0,4.0,1.0,0.0,39%,61%,8.0,5.0,1.0,1.0,4.0,4.0,3.0,0.0,6.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-11-21-West Brom-Burnley,premier-league,home,West Brom,Burnley,21.11.2016,4,0,2016-2017,45%,55%,16.0,5.0,6.0,2.0,8.0,2.0,2.0,1.0,15.0,13.0,4.0,3.0,2.0,3.0,2.0,2.0,12.0,12.0,0.0,0.0,41%,59%,8.0,2.0,5.0,0.0,3.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,49%,51%,8.0,3.0,1.0,2.0,5.0,1.0,2.0,0.0,10.0,10.0,3.0,3.0,1.0,3.0,2.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-11-26-Burnley-Manchester City,premier-league,home,Burnley,Manchester City,26.11.2016,1,2,2016-2017,33%,67%,10.0,21.0,5.0,5.0,0.0,8.0,5.0,8.0,18.0,12.0,5.0,8.0,4.0,3.0,3.0,4.0,8.0,15.0,2.0,3.0,36%,64%,3.0,14.0,3.0,4.0,0.0,4.0,0.0,6.0,9.0,5.0,3.0,5.0,1.0,1.0,3.0,2.0,4.0,8.0,1.0,1.0,30%,70%,7.0,7.0,2.0,1.0,0.0,4.0,5.0,2.0,9.0,7.0,2.0,3.0,3.0,2.0,0.0,2.0,4.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-11-26-Chelsea-Tottenham,premier-league,home,Chelsea,Tottenham,26.11.2016,2,1,2016-2017,46%,54%,9.0,12.0,5.0,6.0,3.0,5.0,1.0,1.0,19.0,15.0,3.0,8.0,3.0,3.0,5.0,3.0,13.0,16.0,2.0,1.0,48%,52%,3.0,10.0,3.0,4.0,0.0,5.0,0.0,1.0,11.0,8.0,2.0,3.0,3.0,2.0,3.0,2.0,6.0,9.0,1.0,1.0,44%,56%,6.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,8.0,7.0,1.0,5.0,0.0,1.0,2.0,1.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-11-26-Hull-West Brom,premier-league,home,Hull,West Brom,26.11.2016,1,1,2016-2017,53%,47%,10.0,11.0,4.0,2.0,4.0,7.0,2.0,2.0,10.0,8.0,2.0,6.0,1.0,0.0,1.0,3.0,7.0,10.0,3.0,2.0,52%,48%,0.0,6.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,54%,46%,10.0,5.0,4.0,1.0,4.0,3.0,2.0,1.0,7.0,4.0,2.0,2.0,0.0,0.0,1.0,3.0,4.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-11-26-Leicester-Middlesbrough,premier-league,home,Leicester,Middlesbrough,26.11.2016,2,2,2016-2017,41%,59%,11.0,6.0,3.0,2.0,6.0,2.0,2.0,2.0,12.0,17.0,2.0,3.0,3.0,1.0,0.0,1.0,15.0,12.0,4.0,4.0,41%,59%,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,6.0,2.0,2.0,41%,59%,8.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,7.0,7.0,0.0,2.0,2.0,1.0,0.0,1.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-11-26-Liverpool-Sunderland,premier-league,home,Liverpool,Sunderland,26.11.2016,2,0,2016-2017,78%,22%,27.0,6.0,7.0,1.0,13.0,1.0,7.0,4.0,9.0,5.0,9.0,4.0,0.0,1.0,1.0,5.0,5.0,9.0,1.0,3.0,80%,20%,10.0,4.0,3.0,1.0,7.0,1.0,0.0,2.0,5.0,3.0,3.0,3.0,0.0,1.0,1.0,3.0,3.0,4.0,0.0,0.0,76%,24%,17.0,2.0,4.0,0.0,6.0,0.0,7.0,2.0,4.0,2.0,6.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-11-26-Swansea-Crystal Palace,premier-league,home,Swansea,Crystal Palace,26.11.2016,5,4,2016-2017,57%,43%,18.0,12.0,9.0,4.0,7.0,4.0,2.0,4.0,24.0,14.0,10.0,6.0,2.0,0.0,1.0,4.0,12.0,24.0,4.0,5.0,61%,39%,6.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,9.0,8.0,6.0,2.0,2.0,0.0,1.0,2.0,6.0,9.0,2.0,1.0,53%,47%,12.0,6.0,6.0,2.0,5.0,1.0,1.0,3.0,15.0,6.0,4.0,4.0,0.0,0.0,0.0,2.0,6.0,15.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-11-27-Arsenal-Bournemouth,premier-league,home,Arsenal,Bournemouth,27.11.2016,3,1,2016-2017,52%,48%,16.0,9.0,3.0,3.0,7.0,5.0,6.0,1.0,17.0,12.0,3.0,10.0,1.0,4.0,2.0,0.0,12.0,13.0,3.0,5.0,61%,39%,7.0,7.0,1.0,2.0,2.0,4.0,4.0,1.0,9.0,7.0,2.0,5.0,1.0,2.0,1.0,0.0,7.0,7.0,1.0,2.0,43%,57%,9.0,2.0,2.0,1.0,5.0,1.0,2.0,0.0,8.0,5.0,1.0,5.0,0.0,2.0,1.0,0.0,5.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-11-27-Manchester Utd-West Ham,premier-league,home,Manchester Utd,West Ham,27.11.2016,1,1,2016-2017,68%,32%,17.0,6.0,8.0,2.0,7.0,4.0,2.0,0.0,18.0,20.0,8.0,4.0,4.0,2.0,1.0,7.0,16.0,16.0,3.0,1.0,74%,26%,9.0,2.0,4.0,1.0,4.0,1.0,1.0,0.0,7.0,8.0,4.0,2.0,2.0,2.0,0.0,3.0,6.0,5.0,1.0,0.0,62%,38%,8.0,4.0,4.0,1.0,3.0,3.0,1.0,0.0,11.0,12.0,4.0,2.0,2.0,0.0,1.0,4.0,10.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-11-27-Southampton-Everton,premier-league,home,Southampton,Everton,27.11.2016,1,0,2016-2017,53%,47%,17.0,13.0,7.0,1.0,7.0,11.0,3.0,1.0,15.0,11.0,5.0,2.0,0.0,0.0,1.0,6.0,11.0,15.0,0.0,2.0,52%,48%,9.0,5.0,3.0,0.0,4.0,5.0,2.0,0.0,8.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,8.0,0.0,0.0,54%,46%,8.0,8.0,4.0,1.0,3.0,6.0,1.0,1.0,7.0,6.0,3.0,1.0,0.0,0.0,1.0,4.0,6.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-11-27-Watford-Stoke,premier-league,home,Watford,Stoke,27.11.2016,0,1,2016-2017,50%,50%,11.0,14.0,2.0,1.0,8.0,7.0,1.0,6.0,19.0,25.0,3.0,3.0,1.0,6.0,0.0,2.0,24.0,14.0,5.0,0.0,42%,58%,5.0,9.0,2.0,1.0,2.0,4.0,1.0,4.0,9.0,10.0,1.0,2.0,1.0,5.0,0.0,2.0,9.0,5.0,3.0,0.0,58%,42%,6.0,5.0,0.0,0.0,6.0,3.0,0.0,2.0,10.0,15.0,2.0,1.0,0.0,1.0,0.0,0.0,15.0,9.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-12-03-Crystal Palace-Southampton,premier-league,home,Crystal Palace,Southampton,03.12.2016,3,0,2016-2017,42%,58%,9.0,17.0,4.0,3.0,3.0,10.0,2.0,4.0,13.0,11.0,4.0,9.0,0.0,0.0,3.0,1.0,11.0,13.0,3.0,1.0,40%,60%,4.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,4.0,7.0,1.0,0.0,44%,56%,5.0,12.0,2.0,2.0,2.0,8.0,1.0,2.0,6.0,7.0,3.0,5.0,0.0,0.0,2.0,1.0,7.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-12-03-Manchester City-Chelsea,premier-league,home,Manchester City,Chelsea,03.12.2016,1,3,2016-2017,61%,39%,14.0,10.0,5.0,4.0,7.0,5.0,2.0,1.0,10.0,15.0,9.0,2.0,2.0,1.0,1.0,4.0,14.0,9.0,2.0,3.0,56%,44%,4.0,4.0,1.0,0.0,2.0,3.0,1.0,1.0,7.0,8.0,4.0,2.0,2.0,1.0,0.0,0.0,6.0,6.0,1.0,0.0,66%,34%,10.0,6.0,4.0,4.0,5.0,2.0,1.0,0.0,3.0,7.0,5.0,0.0,0.0,0.0,1.0,4.0,8.0,3.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-12-03-Stoke-Burnley,premier-league,home,Stoke,Burnley,03.12.2016,2,0,2016-2017,57%,43%,10.0,14.0,4.0,4.0,3.0,5.0,3.0,5.0,18.0,10.0,4.0,9.0,3.0,5.0,4.0,2.0,7.0,13.0,3.0,2.0,68%,32%,6.0,8.0,2.0,1.0,3.0,4.0,1.0,3.0,11.0,4.0,3.0,3.0,2.0,4.0,1.0,0.0,2.0,7.0,0.0,1.0,46%,54%,4.0,6.0,2.0,3.0,0.0,1.0,2.0,2.0,7.0,6.0,1.0,6.0,1.0,1.0,3.0,2.0,5.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-12-03-Sunderland-Leicester,premier-league,home,Sunderland,Leicester,03.12.2016,2,1,2016-2017,53%,47%,22.0,17.0,6.0,5.0,9.0,5.0,7.0,7.0,13.0,9.0,3.0,4.0,1.0,3.0,4.0,4.0,8.0,12.0,3.0,1.0,54%,46%,11.0,8.0,1.0,1.0,5.0,4.0,5.0,3.0,6.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,0.0,0.0,52%,48%,11.0,9.0,5.0,4.0,4.0,1.0,2.0,4.0,7.0,6.0,2.0,3.0,0.0,0.0,3.0,3.0,6.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-12-03-Tottenham-Swansea,premier-league,home,Tottenham,Swansea,03.12.2016,5,0,2016-2017,60%,40%,28.0,1.0,15.0,0.0,7.0,0.0,6.0,1.0,20.0,14.0,5.0,0.0,3.0,4.0,0.0,10.0,11.0,17.0,0.0,4.0,67%,33%,12.0,0.0,6.0,0.0,2.0,0.0,4.0,0.0,12.0,7.0,3.0,0.0,1.0,3.0,0.0,4.0,6.0,10.0,0.0,2.0,53%,47%,16.0,1.0,9.0,0.0,5.0,0.0,2.0,1.0,8.0,7.0,2.0,0.0,2.0,1.0,0.0,6.0,5.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-12-03-West Brom-Watford,premier-league,home,West Brom,Watford,03.12.2016,3,1,2016-2017,41%,59%,11.0,17.0,3.0,5.0,8.0,5.0,0.0,7.0,10.0,12.0,3.0,4.0,1.0,2.0,4.0,0.0,11.0,8.0,2.0,1.0,39%,61%,5.0,8.0,2.0,1.0,3.0,3.0,0.0,4.0,5.0,6.0,2.0,3.0,1.0,1.0,1.0,0.0,6.0,5.0,1.0,0.0,43%,57%,6.0,9.0,1.0,4.0,5.0,2.0,0.0,3.0,5.0,6.0,1.0,1.0,0.0,1.0,3.0,0.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-12-03-West Ham-Arsenal,premier-league,home,West Ham,Arsenal,03.12.2016,1,5,2016-2017,50%,50%,10.0,19.0,3.0,10.0,5.0,6.0,2.0,3.0,13.0,10.0,3.0,2.0,0.0,2.0,5.0,2.0,10.0,11.0,3.0,3.0,50%,50%,4.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,7.0,7.0,3.0,1.0,0.0,2.0,1.0,1.0,7.0,5.0,0.0,1.0,50%,50%,6.0,14.0,2.0,8.0,3.0,4.0,1.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
