match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Throw-in,opponent Match Throw-in,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Red Cards,opponent Match Red Cards,Match Yellow Cards,opponent Match Yellow Cards,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Throw-in,opponent 1st half Throw-in,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Red Cards,opponent 1st half Red Cards,1st half Yellow Cards,opponent 1st half Yellow Cards,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Throw-in,opponent 2nd half Throw-in,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,2nd half Red Cards,opponent 2nd half Red Cards,Match Total Passes,opponent Match Total Passes,2nd half Total Passes,opponent 2nd half Total Passes
ligue-1-2015-2016-2015-11-21-Montpellier-Reims,ligue-1,home,Montpellier,Reims,21.11.2015,3,1,2015-2016,55%,45%,11.0,11.0,4.0,4.0,7.0,7.0,0.0,0.0,18.0,12.0,3.0,4.0,1.0,2.0,0.0,0.0,3.0,1.0,12.0,18.0,0.0,0.0,3.0,2.0,57%,43%,6.0,6.0,2.0,3.0,4.0,3.0,0.0,0.0,5.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,6.0,0.0,0.0,1.0,2.0,53%,47%,5.0,5.0,2.0,1.0,3.0,4.0,0.0,0.0,13.0,6.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-11-21-Troyes-Lille,ligue-1,home,Troyes,Lille,21.11.2015,1,1,2015-2016,50%,50%,9.0,16.0,5.0,6.0,4.0,10.0,0.0,0.0,25.0,20.0,6.0,12.0,3.0,4.0,0.0,0.0,5.0,4.0,17.0,20.0,0.0,0.0,2.0,1.0,53%,47%,2.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,12.0,7.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,5.0,8.0,0.0,0.0,2.0,1.0,47%,53%,7.0,11.0,4.0,5.0,3.0,6.0,0.0,0.0,13.0,13.0,3.0,10.0,2.0,1.0,0.0,0.0,5.0,3.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-11-22-Bastia-GFC Ajaccio,ligue-1,home,Bastia,GFC Ajaccio,22.11.2015,1,2,2015-2016,48%,52%,9.0,15.0,5.0,4.0,3.0,4.0,1.0,7.0,15.0,13.0,2.0,4.0,4.0,1.0,27.0,30.0,2.0,4.0,11.0,14.0,0.0,0.0,2.0,1.0,46%,54%,6.0,7.0,4.0,1.0,2.0,6.0,0.0,0.0,7.0,7.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,1.0,0.0,50%,50%,3.0,8.0,1.0,3.0,1.0,-2.0,1.0,7.0,8.0,6.0,2.0,1.0,1.0,0.0,27.0,30.0,2.0,1.0,6.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-11-22-Caen-Angers,ligue-1,home,Caen,Angers,22.11.2015,0,0,2015-2016,45%,55%,13.0,11.0,2.0,4.0,6.0,6.0,5.0,1.0,14.0,10.0,4.0,8.0,2.0,1.0,12.0,24.0,4.0,2.0,8.0,13.0,1.0,0.0,1.0,1.0,48%,52%,7.0,4.0,2.0,3.0,5.0,1.0,0.0,0.0,4.0,7.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,7.0,3.0,1.0,0.0,1.0,0.0,41%,59%,6.0,7.0,0.0,1.0,1.0,5.0,5.0,1.0,10.0,3.0,1.0,6.0,2.0,0.0,12.0,24.0,1.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-11-22-Rennes-Bordeaux,ligue-1,home,Rennes,Bordeaux,22.11.2015,2,2,2015-2016,47%,53%,8.0,8.0,4.0,5.0,4.0,3.0,0.0,0.0,12.0,20.0,5.0,2.0,4.0,2.0,24.0,25.0,3.0,2.0,17.0,10.0,0.0,1.0,2.0,2.0,51%,49%,4.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,4.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,43%,57%,4.0,4.0,3.0,2.0,1.0,2.0,0.0,0.0,8.0,13.0,1.0,1.0,3.0,2.0,24.0,25.0,1.0,2.0,10.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-11-22-St Etienne-Marseille,ligue-1,home,St Etienne,Marseille,22.11.2015,0,2,2015-2016,48%,52%,12.0,14.0,4.0,6.0,7.0,4.0,1.0,4.0,10.0,13.0,5.0,7.0,2.0,3.0,24.0,21.0,4.0,4.0,12.0,8.0,0.0,0.0,1.0,1.0,40%,60%,7.0,8.0,3.0,3.0,4.0,5.0,0.0,0.0,5.0,7.0,2.0,5.0,1.0,1.0,0.0,0.0,2.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,56%,44%,5.0,6.0,1.0,3.0,3.0,-1.0,1.0,4.0,5.0,6.0,3.0,2.0,1.0,2.0,24.0,21.0,2.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-11-27-Lyon-Montpellier,ligue-1,home,Lyon,Montpellier,27.11.2015,2,4,2015-2016,61%,39%,13.0,15.0,6.0,9.0,7.0,6.0,0.0,0.0,18.0,14.0,5.0,2.0,2.0,2.0,0.0,0.0,5.0,4.0,13.0,18.0,0.0,0.0,3.0,4.0,64%,36%,8.0,6.0,4.0,3.0,4.0,3.0,0.0,0.0,7.0,8.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,6.0,8.0,0.0,0.0,2.0,2.0,58%,42%,5.0,9.0,2.0,6.0,3.0,3.0,0.0,0.0,11.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,7.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-11-28-Angers-Lille,ligue-1,home,Angers,Lille,28.11.2015,2,0,2015-2016,47%,53%,10.0,9.0,5.0,1.0,5.0,8.0,0.0,0.0,13.0,22.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,22.0,13.0,0.0,1.0,2.0,3.0,45%,55%,4.0,5.0,3.0,0.0,1.0,5.0,0.0,0.0,8.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,0.0,0.0,0.0,2.0,49%,51%,6.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,5.0,13.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-11-28-GFC Ajaccio-Lorient,ligue-1,home,GFC Ajaccio,Lorient,28.11.2015,1,1,2015-2016,47%,53%,17.0,5.0,3.0,2.0,14.0,3.0,0.0,0.0,11.0,16.0,4.0,3.0,5.0,3.0,0.0,0.0,1.0,2.0,12.0,8.0,0.0,0.0,2.0,1.0,49%,51%,10.0,3.0,2.0,1.0,8.0,2.0,0.0,0.0,8.0,5.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,2.0,1.0,45%,55%,7.0,2.0,1.0,1.0,6.0,1.0,0.0,0.0,3.0,11.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-11-28-Nantes-Bastia,ligue-1,home,Nantes,Bastia,28.11.2015,0,0,2015-2016,53%,47%,16.0,6.0,4.0,1.0,12.0,5.0,0.0,0.0,13.0,24.0,7.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,23.0,11.0,1.0,0.0,4.0,2.0,51%,49%,8.0,2.0,2.0,0.0,6.0,2.0,0.0,0.0,5.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,3.0,0.0,0.0,1.0,0.0,55%,45%,8.0,4.0,2.0,1.0,6.0,3.0,0.0,0.0,8.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,8.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-11-28-Paris SG-Troyes,ligue-1,home,Paris SG,Troyes,28.11.2015,4,1,2015-2016,60%,40%,23.0,11.0,9.0,3.0,14.0,8.0,0.0,0.0,8.0,8.0,7.0,2.0,5.0,1.0,0.0,0.0,2.0,5.0,4.0,8.0,0.0,0.0,0.0,1.0,61%,39%,10.0,9.0,4.0,2.0,6.0,7.0,0.0,0.0,6.0,6.0,4.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,59%,41%,13.0,2.0,5.0,1.0,8.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-11-28-Reims-Rennes,ligue-1,home,Reims,Rennes,28.11.2015,2,2,2015-2016,52%,48%,13.0,11.0,4.0,6.0,9.0,5.0,0.0,0.0,20.0,13.0,3.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,14.0,17.0,1.0,0.0,5.0,4.0,52%,48%,6.0,5.0,2.0,4.0,4.0,1.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,8.0,0.0,0.0,2.0,1.0,52%,48%,7.0,6.0,2.0,2.0,5.0,4.0,0.0,0.0,12.0,7.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,9.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-11-28-Toulouse-Nice,ligue-1,home,Toulouse,Nice,28.11.2015,2,0,2015-2016,42%,58%,10.0,8.0,6.0,3.0,4.0,5.0,0.0,0.0,8.0,16.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,4.0,13.0,9.0,0.0,1.0,2.0,2.0,37%,63%,4.0,6.0,4.0,3.0,0.0,3.0,0.0,0.0,3.0,9.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,7.0,4.0,0.0,1.0,1.0,0.0,47%,53%,6.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,5.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-11-29-Bordeaux-Caen,ligue-1,home,Bordeaux,Caen,29.11.2015,1,4,2015-2016,65%,35%,9.0,12.0,3.0,10.0,6.0,2.0,0.0,0.0,16.0,18.0,4.0,6.0,3.0,1.0,0.0,0.0,6.0,2.0,15.0,16.0,1.0,0.0,5.0,2.0,68%,32%,1.0,5.0,0.0,3.0,1.0,2.0,0.0,0.0,8.0,9.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,8.0,0.0,0.0,1.0,1.0,62%,38%,8.0,7.0,3.0,7.0,5.0,0.0,0.0,0.0,8.0,9.0,3.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,8.0,8.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-11-29-Marseille-Monaco,ligue-1,home,Marseille,Monaco,29.11.2015,3,3,2015-2016,62%,38%,13.0,10.0,7.0,5.0,6.0,5.0,0.0,0.0,26.0,16.0,3.0,4.0,1.0,3.0,0.0,0.0,2.0,4.0,16.0,23.0,0.0,0.0,1.0,3.0,63%,37%,3.0,5.0,3.0,3.0,0.0,2.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,7.0,0.0,0.0,0.0,1.0,61%,39%,10.0,5.0,4.0,2.0,6.0,3.0,0.0,0.0,19.0,9.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,9.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-11-29-St Etienne-Guingamp,ligue-1,home,St Etienne,Guingamp,29.11.2015,3,0,2015-2016,54%,46%,15.0,15.0,12.0,5.0,3.0,10.0,0.0,0.0,18.0,24.0,4.0,3.0,0.0,1.0,0.0,0.0,5.0,9.0,25.0,18.0,1.0,0.0,4.0,3.0,55%,45%,4.0,6.0,2.0,1.0,2.0,5.0,0.0,0.0,9.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,9.0,0.0,0.0,2.0,2.0,53%,47%,11.0,9.0,10.0,4.0,1.0,5.0,0.0,0.0,9.0,11.0,3.0,2.0,0.0,1.0,0.0,0.0,4.0,7.0,12.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-01-Angers-Paris SG,ligue-1,home,Angers,Paris SG,01.12.2015,0,0,2015-2016,28%,72%,7.0,11.0,1.0,3.0,6.0,8.0,0.0,0.0,11.0,10.0,3.0,12.0,2.0,3.0,0.0,0.0,3.0,1.0,8.0,8.0,0.0,0.0,0.0,1.0,32%,68%,4.0,5.0,0.0,1.0,4.0,4.0,0.0,0.0,6.0,4.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,24%,76%,3.0,6.0,1.0,2.0,2.0,4.0,0.0,0.0,5.0,6.0,1.0,8.0,1.0,2.0,0.0,0.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-01-Lorient-Nice,ligue-1,home,Lorient,Nice,01.12.2015,0,0,2015-2016,50%,50%,9.0,13.0,3.0,8.0,6.0,5.0,0.0,0.0,19.0,15.0,7.0,2.0,2.0,3.0,0.0,0.0,8.0,3.0,13.0,16.0,0.0,0.0,2.0,5.0,44%,56%,6.0,4.0,3.0,2.0,3.0,2.0,0.0,0.0,10.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,4.0,8.0,0.0,0.0,0.0,2.0,56%,44%,3.0,9.0,0.0,6.0,3.0,3.0,0.0,0.0,9.0,10.0,3.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,9.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-01-Nantes-Lyon,ligue-1,home,Nantes,Lyon,01.12.2015,0,0,2015-2016,44%,56%,9.0,10.0,4.0,5.0,5.0,5.0,0.0,0.0,11.0,29.0,3.0,1.0,6.0,1.0,0.0,0.0,5.0,4.0,23.0,10.0,0.0,0.0,1.0,2.0,45%,55%,5.0,7.0,3.0,5.0,2.0,2.0,0.0,0.0,4.0,16.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,15.0,4.0,0.0,0.0,1.0,1.0,43%,57%,4.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,7.0,13.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-02-Bastia-Bordeaux,ligue-1,home,Bastia,Bordeaux,02.12.2015,1,0,2015-2016,48%,52%,8.0,6.0,4.0,2.0,2.0,3.0,2.0,1.0,14.0,23.0,7.0,6.0,5.0,1.0,0.0,0.0,2.0,3.0,18.0,13.0,0.0,0.0,2.0,1.0,46%,54%,2.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,6.0,14.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,12.0,5.0,0.0,0.0,0.0,0.0,50%,50%,6.0,1.0,3.0,1.0,1.0,-1.0,2.0,1.0,8.0,9.0,6.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,6.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-02-Guingamp-Reims,ligue-1,home,Guingamp,Reims,02.12.2015,1,2,2015-2016,54%,46%,8.0,6.0,2.0,4.0,6.0,2.0,0.0,0.0,28.0,24.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,22.0,26.0,1.0,1.0,4.0,6.0,56%,44%,5.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,13.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,12.0,0.0,0.0,1.0,4.0,52%,48%,3.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,15.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,15.0,14.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-02-Lille-St Etienne,ligue-1,home,Lille,St Etienne,02.12.2015,1,0,2015-2016,49%,51%,14.0,8.0,5.0,0.0,9.0,8.0,0.0,0.0,27.0,16.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,4.0,12.0,25.0,0.0,0.0,2.0,2.0,52%,48%,5.0,4.0,2.0,0.0,3.0,4.0,0.0,0.0,10.0,9.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,0.0,0.0,1.0,0.0,46%,54%,9.0,4.0,3.0,0.0,6.0,4.0,0.0,0.0,17.0,7.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-02-Monaco-Caen,ligue-1,home,Monaco,Caen,02.12.2015,1,1,2015-2016,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-02-Montpellier-GFC Ajaccio,ligue-1,home,Montpellier,GFC Ajaccio,02.12.2015,0,2,2015-2016,58%,42%,17.0,6.0,5.0,3.0,12.0,3.0,0.0,0.0,14.0,11.0,9.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,8.0,15.0,0.0,0.0,1.0,4.0,55%,45%,6.0,3.0,1.0,2.0,5.0,1.0,0.0,0.0,7.0,7.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,8.0,0.0,0.0,1.0,0.0,61%,39%,11.0,3.0,4.0,1.0,7.0,2.0,0.0,0.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-02-Troyes-Toulouse,ligue-1,home,Troyes,Toulouse,02.12.2015,0,3,2015-2016,60%,40%,18.0,13.0,7.0,8.0,11.0,5.0,0.0,0.0,17.0,12.0,10.0,6.0,1.0,2.0,0.0,0.0,5.0,7.0,11.0,15.0,1.0,1.0,2.0,3.0,59%,41%,8.0,6.0,3.0,2.0,5.0,4.0,0.0,0.0,8.0,5.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,1.0,61%,39%,10.0,7.0,4.0,6.0,6.0,1.0,0.0,0.0,9.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,9.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-03-Rennes-Marseille,ligue-1,home,Rennes,Marseille,03.12.2015,0,1,2015-2016,48%,52%,10.0,11.0,1.0,5.0,9.0,6.0,0.0,0.0,13.0,22.0,5.0,3.0,6.0,3.0,0.0,0.0,4.0,1.0,17.0,11.0,0.0,0.0,4.0,2.0,43%,57%,4.0,4.0,0.0,2.0,4.0,2.0,0.0,0.0,9.0,10.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,6.0,8.0,0.0,0.0,1.0,1.0,53%,47%,6.0,7.0,1.0,3.0,5.0,4.0,0.0,0.0,4.0,12.0,3.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,11.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-04-Nice-Paris SG,ligue-1,home,Nice,Paris SG,04.12.2015,0,3,2015-2016,37%,63%,7.0,16.0,2.0,6.0,5.0,10.0,0.0,0.0,15.0,10.0,3.0,2.0,2.0,4.0,0.0,0.0,3.0,2.0,9.0,12.0,1.0,0.0,0.0,2.0,38%,62%,6.0,5.0,2.0,3.0,4.0,2.0,0.0,0.0,7.0,8.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,8.0,5.0,1.0,0.0,0.0,1.0,36%,64%,1.0,11.0,0.0,3.0,1.0,8.0,0.0,0.0,8.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-05-Bastia-Monaco,ligue-1,home,Bastia,Monaco,05.12.2015,1,2,2015-2016,49%,51%,5.0,8.0,2.0,2.0,3.0,6.0,0.0,0.0,15.0,14.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,14.0,0.0,0.0,3.0,1.0,46%,54%,3.0,4.0,1.0,0.0,2.0,4.0,0.0,0.0,9.0,9.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,8.0,0.0,0.0,3.0,1.0,52%,48%,2.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-05-Caen-Lille,ligue-1,home,Caen,Lille,05.12.2015,1,2,2015-2016,48%,52%,15.0,10.0,5.0,5.0,10.0,5.0,0.0,0.0,13.0,17.0,14.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,16.0,14.0,0.0,0.0,2.0,3.0,47%,53%,9.0,4.0,2.0,2.0,7.0,2.0,0.0,0.0,5.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,49%,51%,6.0,6.0,3.0,3.0,3.0,3.0,0.0,0.0,8.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,9.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-05-GFC Ajaccio-Nantes,ligue-1,home,GFC Ajaccio,Nantes,05.12.2015,1,1,2015-2016,52%,48%,24.0,10.0,6.0,3.0,18.0,7.0,0.0,0.0,21.0,12.0,5.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,10.0,19.0,0.0,0.0,2.0,2.0,49%,51%,10.0,5.0,0.0,1.0,10.0,4.0,0.0,0.0,9.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,9.0,0.0,0.0,2.0,0.0,55%,45%,14.0,5.0,6.0,2.0,8.0,3.0,0.0,0.0,12.0,5.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,3.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-05-Lyon-Angers,ligue-1,home,Lyon,Angers,05.12.2015,0,2,2015-2016,60%,40%,14.0,9.0,2.0,6.0,12.0,3.0,0.0,0.0,7.0,16.0,7.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,15.0,7.0,0.0,0.0,3.0,1.0,62%,38%,5.0,5.0,2.0,3.0,3.0,2.0,0.0,0.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,4.0,0.0,0.0,1.0,1.0,58%,42%,9.0,4.0,0.0,3.0,9.0,1.0,0.0,0.0,3.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-05-Reims-Troyes,ligue-1,home,Reims,Troyes,05.12.2015,1,1,2015-2016,56%,44%,11.0,14.0,3.0,4.0,8.0,10.0,0.0,0.0,14.0,9.0,7.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,8.0,12.0,0.0,0.0,1.0,1.0,51%,49%,6.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,8.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,1.0,62%,38%,5.0,11.0,0.0,4.0,5.0,7.0,0.0,0.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-05-Toulouse-Lorient,ligue-1,home,Toulouse,Lorient,05.12.2015,2,3,2015-2016,48%,52%,20.0,5.0,3.0,4.0,17.0,1.0,0.0,0.0,17.0,17.0,10.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,13.0,17.0,0.0,0.0,1.0,2.0,49%,51%,9.0,1.0,2.0,0.0,7.0,1.0,0.0,0.0,6.0,7.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,1.0,1.0,47%,53%,11.0,4.0,1.0,4.0,10.0,0.0,0.0,0.0,11.0,10.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
