match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Red Cards,opponent Match Red Cards,Match Yellow Cards,opponent Match Yellow Cards,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Yellow Cards,opponent 1st half Yellow Cards,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Red Cards,opponent 2nd half Red Cards,2nd half Yellow Cards,opponent 2nd half Yellow Cards,1st half Red Cards,opponent 1st half Red Cards,Match Goal Kicks,opponent Match Goal Kicks,Match Pass Success %,opponent Match Pass Success %,Match Total Passes,opponent Match Total Passes,1st half Goal Kicks,opponent 1st half Goal Kicks,1st half Pass Success %,opponent 1st half Pass Success %,1st half Total Passes,opponent 1st half Total Passes,2nd half Goal Kicks,opponent 2nd half Goal Kicks,2nd half Pass Success %,opponent 2nd half Pass Success %,2nd half Total Passes,opponent 2nd half Total Passes,Match Throw-in,opponent Match Throw-in,1st half Throw-in,opponent 1st half Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
laliga-2015-2016-2016-01-31-Sevilla-Levante,laliga,home,Sevilla,Levante,31.01.2016,3,1,2015-2016,47%,53%,14.0,22.0,8.0,4.0,5.0,12.0,1.0,6.0,10.0,12.0,5.0,9.0,6.0,1.0,3.0,5.0,8.0,8.0,0.0,0.0,1.0,1.0,50%,50%,6.0,9.0,4.0,1.0,1.0,7.0,1.0,1.0,8.0,7.0,3.0,1.0,5.0,1.0,1.0,3.0,4.0,6.0,0.0,1.0,44%,56%,8.0,13.0,4.0,3.0,4.0,5.0,0.0,5.0,2.0,5.0,2.0,8.0,1.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-01-31-Valencia-Gijon,laliga,home,Valencia,Gijon,31.01.2016,0,1,2015-2016,63%,37%,16.0,7.0,3.0,3.0,12.0,4.0,1.0,0.0,22.0,13.0,6.0,3.0,1.0,2.0,2.0,3.0,15.0,21.0,0.0,0.0,0.0,2.0,63%,37%,9.0,2.0,3.0,0.0,5.0,2.0,1.0,0.0,13.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,13.0,0.0,0.0,63%,37%,7.0,5.0,0.0,3.0,7.0,2.0,0.0,0.0,9.0,9.0,4.0,2.0,1.0,2.0,2.0,0.0,10.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-01-Dep. La Coruna-Rayo Vallecano,laliga,home,Dep. La Coruna,Rayo Vallecano,01.02.2016,2,2,2015-2016,52%,48%,17.0,7.0,5.0,3.0,9.0,1.0,3.0,3.0,17.0,11.0,5.0,4.0,4.0,4.0,1.0,3.0,6.0,15.0,0.0,0.0,0.0,0.0,50%,50%,5.0,5.0,2.0,3.0,3.0,1.0,0.0,1.0,7.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,5.0,0.0,0.0,54%,46%,12.0,2.0,3.0,0.0,6.0,0.0,3.0,2.0,10.0,7.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-05-Malaga-Getafe,laliga,home,Malaga,Getafe,05.02.2016,3,0,2015-2016,45%,55%,8.0,6.0,4.0,2.0,3.0,3.0,1.0,1.0,11.0,12.0,4.0,6.0,2.0,2.0,2.0,1.0,10.0,10.0,0.0,0.0,3.0,3.0,46%,54%,5.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,3.0,0.0,1.0,2.0,0.0,6.0,4.0,1.0,1.0,44%,56%,3.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,3.0,3.0,2.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-06-Ath Bilbao-Villarreal,laliga,home,Ath Bilbao,Villarreal,06.02.2016,0,0,2015-2016,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-06-Atl. Madrid-Eibar,laliga,home,Atl. Madrid,Eibar,06.02.2016,3,1,2015-2016,53%,47%,13.0,6.0,4.0,2.0,6.0,4.0,3.0,0.0,21.0,19.0,5.0,2.0,5.0,3.0,1.0,1.0,15.0,18.0,0.0,0.0,2.0,3.0,50%,50%,4.0,4.0,1.0,0.0,3.0,4.0,0.0,0.0,10.0,9.0,0.0,1.0,3.0,1.0,0.0,1.0,6.0,9.0,1.0,0.0,56%,44%,9.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,11.0,10.0,5.0,1.0,2.0,2.0,1.0,0.0,9.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-06-Gijon-Dep. La Coruna,laliga,home,Gijon,Dep. La Coruna,06.02.2016,1,1,2015-2016,45%,55%,11.0,5.0,2.0,4.0,6.0,0.0,3.0,1.0,16.0,15.0,4.0,3.0,5.0,2.0,3.0,1.0,10.0,13.0,0.0,0.0,2.0,2.0,38%,62%,4.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,8.0,8.0,3.0,2.0,4.0,0.0,1.0,0.0,4.0,7.0,2.0,1.0,52%,48%,7.0,3.0,1.0,2.0,5.0,0.0,1.0,1.0,8.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-06-Rayo Vallecano-Las Palmas,laliga,home,Rayo Vallecano,Las Palmas,06.02.2016,2,0,2015-2016,51%,49%,18.0,9.0,8.0,4.0,9.0,5.0,1.0,0.0,19.0,19.0,5.0,5.0,3.0,4.0,4.0,6.0,16.0,15.0,0.0,0.0,3.0,1.0,49%,51%,10.0,3.0,5.0,2.0,5.0,1.0,0.0,0.0,11.0,8.0,2.0,1.0,0.0,4.0,2.0,4.0,8.0,7.0,2.0,1.0,53%,47%,8.0,6.0,3.0,2.0,4.0,4.0,1.0,0.0,8.0,11.0,3.0,4.0,3.0,0.0,2.0,2.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-07-Betis-Valencia,laliga,home,Betis,Valencia,07.02.2016,1,0,2015-2016,44%,56%,6.0,7.0,2.0,2.0,4.0,4.0,0.0,1.0,24.0,19.0,4.0,5.0,2.0,6.0,2.0,1.0,17.0,19.0,0.0,1.0,4.0,7.0,49%,51%,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,10.0,12.0,3.0,2.0,1.0,1.0,0.0,1.0,11.0,9.0,1.0,4.0,39%,61%,4.0,5.0,1.0,2.0,3.0,2.0,0.0,1.0,14.0,7.0,1.0,3.0,1.0,5.0,2.0,0.0,6.0,10.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-07-Celta Vigo-Sevilla,laliga,home,Celta Vigo,Sevilla,07.02.2016,1,1,2015-2016,74%,26%,25.0,9.0,5.0,2.0,14.0,4.0,6.0,3.0,15.0,17.0,10.0,5.0,2.0,0.0,1.0,4.0,15.0,16.0,0.0,1.0,3.0,5.0,68%,32%,7.0,5.0,1.0,2.0,5.0,1.0,1.0,2.0,8.0,9.0,1.0,4.0,1.0,0.0,1.0,1.0,8.0,8.0,3.0,3.0,80%,20%,18.0,4.0,4.0,0.0,9.0,3.0,5.0,1.0,7.0,8.0,9.0,1.0,1.0,0.0,0.0,3.0,7.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-07-Granada CF-Real Madrid,laliga,home,Granada CF,Real Madrid,07.02.2016,1,2,2015-2016,37%,63%,14.0,14.0,2.0,4.0,5.0,7.0,7.0,3.0,10.0,22.0,3.0,6.0,3.0,2.0,2.0,1.0,20.0,8.0,0.0,0.0,3.0,2.0,36%,64%,7.0,5.0,0.0,1.0,3.0,3.0,4.0,1.0,3.0,13.0,1.0,2.0,2.0,2.0,0.0,0.0,12.0,1.0,2.0,0.0,38%,62%,7.0,9.0,2.0,3.0,2.0,4.0,3.0,2.0,7.0,9.0,2.0,4.0,1.0,0.0,2.0,1.0,8.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-07-Levante-Barcelona,laliga,home,Levante,Barcelona,07.02.2016,0,2,2015-2016,30%,70%,11.0,11.0,3.0,4.0,6.0,7.0,2.0,0.0,13.0,18.0,2.0,5.0,3.0,3.0,2.0,3.0,15.0,10.0,0.0,0.0,4.0,3.0,29%,71%,7.0,5.0,0.0,1.0,6.0,4.0,1.0,0.0,6.0,9.0,2.0,2.0,2.0,1.0,0.0,0.0,7.0,5.0,1.0,1.0,31%,69%,4.0,6.0,3.0,3.0,0.0,3.0,1.0,0.0,7.0,9.0,0.0,3.0,1.0,2.0,2.0,3.0,8.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-08-Espanyol-Real Sociedad,laliga,home,Espanyol,Real Sociedad,08.02.2016,0,5,2015-2016,65%,35%,5.0,12.0,1.0,6.0,3.0,5.0,1.0,1.0,10.0,15.0,4.0,5.0,2.0,0.0,1.0,1.0,13.0,11.0,0.0,0.0,1.0,2.0,69%,31%,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,1.0,0.0,61%,39%,5.0,8.0,1.0,4.0,3.0,3.0,1.0,1.0,6.0,6.0,2.0,5.0,1.0,0.0,1.0,1.0,5.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-12-Gijon-Rayo Vallecano,laliga,home,Gijon,Rayo Vallecano,12.02.2016,2,2,2015-2016,38%,62%,11.0,15.0,5.0,4.0,5.0,7.0,1.0,4.0,17.0,14.0,3.0,7.0,1.0,5.0,2.0,3.0,14.0,12.0,0.0,0.0,3.0,4.0,39%,61%,6.0,5.0,3.0,2.0,2.0,1.0,1.0,2.0,6.0,8.0,2.0,5.0,1.0,2.0,1.0,1.0,7.0,4.0,2.0,2.0,37%,63%,5.0,10.0,2.0,2.0,3.0,6.0,0.0,2.0,11.0,6.0,1.0,2.0,0.0,3.0,1.0,2.0,7.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-13-Dep. La Coruna-Betis,laliga,home,Dep. La Coruna,Betis,13.02.2016,2,2,2015-2016,55%,45%,25.0,4.0,11.0,2.0,9.0,2.0,5.0,0.0,14.0,16.0,11.0,0.0,3.0,3.0,0.0,9.0,14.0,13.0,0.0,0.0,1.0,0.0,57%,43%,12.0,2.0,5.0,2.0,3.0,0.0,4.0,0.0,9.0,7.0,6.0,0.0,0.0,2.0,0.0,4.0,7.0,8.0,0.0,0.0,52%,48%,13.0,2.0,6.0,0.0,6.0,2.0,1.0,0.0,5.0,9.0,5.0,0.0,3.0,1.0,0.0,5.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-13-Real Madrid-Ath Bilbao,laliga,home,Real Madrid,Ath Bilbao,13.02.2016,4,2,2015-2016,60%,40%,19.0,11.0,9.0,3.0,5.0,7.0,5.0,1.0,7.0,15.0,5.0,2.0,10.0,0.0,1.0,5.0,6.0,8.0,1.0,0.0,3.0,2.0,64%,36%,9.0,9.0,6.0,2.0,1.0,6.0,2.0,1.0,4.0,5.0,2.0,0.0,4.0,0.0,1.0,3.0,2.0,5.0,1.0,2.0,56%,44%,10.0,2.0,3.0,1.0,4.0,1.0,3.0,0.0,3.0,10.0,3.0,2.0,6.0,0.0,0.0,2.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-13-Valencia-Espanyol,laliga,home,Valencia,Espanyol,13.02.2016,2,1,2015-2016,58%,42%,17.0,19.0,4.0,6.0,6.0,10.0,7.0,3.0,17.0,9.0,9.0,9.0,2.0,0.0,5.0,2.0,8.0,19.0,0.0,0.0,1.0,3.0,62%,38%,10.0,6.0,2.0,2.0,4.0,4.0,4.0,0.0,11.0,5.0,4.0,1.0,1.0,0.0,2.0,2.0,5.0,12.0,1.0,2.0,54%,46%,7.0,13.0,2.0,4.0,2.0,6.0,3.0,3.0,6.0,4.0,5.0,8.0,1.0,0.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-13-Villarreal-Malaga,laliga,home,Villarreal,Malaga,13.02.2016,1,0,2015-2016,51%,49%,12.0,7.0,5.0,2.0,4.0,5.0,3.0,0.0,15.0,17.0,5.0,1.0,2.0,3.0,2.0,4.0,13.0,15.0,0.0,0.0,2.0,1.0,59%,41%,9.0,2.0,4.0,1.0,2.0,1.0,3.0,0.0,8.0,7.0,4.0,1.0,2.0,2.0,1.0,3.0,4.0,8.0,0.0,1.0,43%,57%,3.0,5.0,1.0,1.0,2.0,4.0,0.0,0.0,7.0,10.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-14-Barcelona-Celta Vigo,laliga,home,Barcelona,Celta Vigo,14.02.2016,6,1,2015-2016,64%,36%,20.0,10.0,11.0,4.0,9.0,6.0,0.0,0.0,15.0,10.0,1.0,1.0,2.0,0.0,3.0,5.0,10.0,16.0,0.0,0.0,0.0,4.0,61%,39%,8.0,7.0,3.0,3.0,5.0,4.0,0.0,0.0,10.0,5.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,10.0,0.0,3.0,67%,33%,12.0,3.0,8.0,1.0,4.0,2.0,0.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-14-Eibar-Levante,laliga,home,Eibar,Levante,14.02.2016,2,0,2015-2016,48%,52%,15.0,8.0,6.0,3.0,7.0,4.0,2.0,1.0,11.0,18.0,8.0,2.0,3.0,1.0,3.0,4.0,15.0,12.0,0.0,0.0,3.0,2.0,62%,38%,9.0,3.0,2.0,0.0,5.0,2.0,2.0,1.0,7.0,8.0,6.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,2.0,2.0,34%,66%,6.0,5.0,4.0,3.0,2.0,2.0,0.0,0.0,4.0,10.0,2.0,1.0,2.0,0.0,3.0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-14-Getafe-Atl. Madrid,laliga,home,Getafe,Atl. Madrid,14.02.2016,0,1,2015-2016,56%,44%,11.0,6.0,0.0,3.0,5.0,2.0,6.0,1.0,9.0,11.0,5.0,5.0,0.0,0.0,2.0,0.0,9.0,9.0,0.0,0.0,2.0,3.0,53%,47%,3.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,3.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,1.0,59%,41%,8.0,2.0,0.0,1.0,4.0,1.0,4.0,0.0,6.0,5.0,3.0,4.0,0.0,0.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-14-Real Sociedad-Granada CF,laliga,home,Real Sociedad,Granada CF,14.02.2016,3,0,2015-2016,48%,52%,12.0,15.0,6.0,2.0,5.0,9.0,1.0,4.0,21.0,12.0,7.0,13.0,3.0,3.0,2.0,3.0,9.0,18.0,0.0,0.0,1.0,2.0,48%,52%,5.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,12.0,7.0,4.0,5.0,3.0,2.0,1.0,1.0,4.0,10.0,0.0,1.0,48%,52%,7.0,12.0,3.0,1.0,3.0,8.0,1.0,3.0,9.0,5.0,3.0,8.0,0.0,1.0,1.0,2.0,5.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-14-Sevilla-Las Palmas,laliga,home,Sevilla,Las Palmas,14.02.2016,2,0,2015-2016,53%,47%,9.0,11.0,5.0,3.0,3.0,6.0,1.0,2.0,13.0,25.0,8.0,3.0,10.0,1.0,3.0,3.0,15.0,11.0,0.0,0.0,1.0,3.0,49%,51%,2.0,6.0,1.0,1.0,0.0,4.0,1.0,1.0,5.0,15.0,4.0,2.0,6.0,0.0,1.0,1.0,9.0,5.0,0.0,1.0,57%,43%,7.0,5.0,4.0,2.0,3.0,2.0,0.0,1.0,8.0,10.0,4.0,1.0,4.0,1.0,2.0,2.0,6.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-17-Gijon-Barcelona,laliga,home,Gijon,Barcelona,17.02.2016,1,3,2015-2016,22%,78%,6.0,17.0,2.0,8.0,3.0,8.0,1.0,1.0,9.0,10.0,1.0,4.0,0.0,2.0,5.0,1.0,11.0,7.0,0.0,0.0,2.0,1.0,20%,80%,2.0,8.0,1.0,5.0,1.0,3.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,24%,76%,4.0,9.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,5.0,1.0,3.0,0.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-19-Levante-Getafe,laliga,home,Levante,Getafe,19.02.2016,3,0,2015-2016,47%,53%,12.0,14.0,6.0,6.0,5.0,4.0,1.0,4.0,18.0,16.0,6.0,8.0,4.0,6.0,6.0,3.0,12.0,13.0,0.0,0.0,2.0,2.0,49%,51%,10.0,4.0,5.0,3.0,4.0,1.0,1.0,0.0,8.0,6.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,6.0,1.0,2.0,45%,55%,2.0,10.0,1.0,3.0,1.0,3.0,0.0,4.0,10.0,10.0,2.0,5.0,2.0,3.0,3.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-20-Betis-Gijon,laliga,home,Betis,Gijon,20.02.2016,1,1,2015-2016,54%,46%,17.0,4.0,6.0,3.0,4.0,1.0,7.0,0.0,24.0,16.0,10.0,4.0,3.0,0.0,2.0,5.0,15.0,25.0,0.0,0.0,2.0,3.0,48%,52%,7.0,3.0,1.0,2.0,2.0,1.0,4.0,0.0,12.0,10.0,3.0,2.0,1.0,0.0,2.0,1.0,9.0,13.0,1.0,1.0,60%,40%,10.0,1.0,5.0,1.0,2.0,0.0,3.0,0.0,12.0,6.0,7.0,2.0,2.0,0.0,0.0,4.0,6.0,12.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-20-Celta Vigo-Eibar,laliga,home,Celta Vigo,Eibar,20.02.2016,3,2,2015-2016,64%,36%,14.0,7.0,9.0,3.0,5.0,2.0,0.0,2.0,25.0,10.0,6.0,1.0,5.0,0.0,1.0,6.0,6.0,25.0,0.0,0.0,3.0,2.0,65%,35%,9.0,2.0,6.0,1.0,3.0,1.0,0.0,0.0,14.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,14.0,1.0,1.0,63%,37%,5.0,5.0,3.0,2.0,2.0,1.0,0.0,2.0,11.0,8.0,3.0,0.0,4.0,0.0,0.0,2.0,5.0,11.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-02-20-Espanyol-Dep. La Coruna,laliga,home,Espanyol,Dep. La Coruna,20.02.2016,1,0,2015-2016,38%,62%,16.0,17.0,9.0,3.0,5.0,10.0,2.0,4.0,5.0,19.0,7.0,4.0,4.0,1.0,3.0,8.0,19.0,4.0,0.0,0.0,3.0,1.0,40%,60%,6.0,10.0,3.0,1.0,1.0,8.0,2.0,1.0,2.0,7.0,3.0,0.0,2.0,0.0,1.0,3.0,6.0,2.0,1.0,0.0,36%,64%,10.0,7.0,6.0,2.0,4.0,2.0,0.0,3.0,3.0,12.0,4.0,4.0,2.0,1.0,2.0,5.0,13.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
